@relation 'keystroke_strong_secondorder'

@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute meanxaccelaration numeric
@attribute meanyaccelaration numeric
@attribute meanzaccelaration numeric
@attribute velocity numeric
@attribute totaltime numeric
@attribute totaldistance numeric
@attribute user_id {100,101,102,103,104,105,200,201,202,203,300,301,302,303,400,401,402,403,404,500,501,502,503,600,601,602,603,604,605,700,701,702,800,801,802,900,1000,1001,1002,1003,1004,1100,1101,1103,1104,1105,1200,1201,1203,1204,1300,1301,1302,1303}

@data
109.923077,0.161723,0.327543,-2.205324,6.762043,6.737007,1.274414,3840,366.491049,1002
123.461538,0.169846,0.352357,-1.063946,7.137,6.629153,1.080317,5245,360.100212,1002
120.846154,0.197538,0.387097,-1.340695,7.462899,6.208798,1.223989,4342,365.64433,1002
120.923077,0.180185,0.382134,-1.578872,7.21533,6.43505,1.129545,4377,370.485142,1002
125.076923,0.166154,0.332506,-1.552007,7.30098,6.353164,1.197924,4254,357.766719,1002
116.615385,0.176123,0.337469,-1.329392,7.237902,6.468569,1.120111,4607,369.634059,1002
121,0.158769,0.332506,-1.533924,7.323092,6.326897,1.171344,4183,366.666083,1002
119.307692,0.172062,0.349876,-1.673915,7.26776,6.354269,1.187268,4263,363.385068,1002
115,0.169108,0.347395,-2.399623,7.429254,5.914219,1.203406,4216,356.732041,1002
117.076923,0.149169,0.315136,-1.917088,7.476263,6.042769,1.17887,4310,364.646482,1002
132.923077,0.164308,0.332506,-2.011429,7.521327,5.955565,1.222202,4177,362.746738,1002
116.461538,0.157292,0.330025,-2.470471,7.378653,5.950742,1.192197,4167,371.765811,1002
116.384615,0.166523,0.342432,-2.266791,7.542104,5.833012,1.264624,4041,362.694937,1002
124.307692,0.1632,0.332506,-1.2515,7.181017,6.539854,1.117837,4762,364.852936,1002
118.076923,0.173538,0.337469,-1.288345,7.243738,6.470181,1.121256,4781,368.229358,1002
125.307692,0.169846,0.349876,-0.871328,7.295754,6.463585,1.283263,4238,370.990109,1002
108.076923,0.221169,0.426799,-0.862833,6.71432,7.076627,0.996828,7539,367.795988,1003
103.307692,0.220062,0.37469,-0.878016,6.883019,6.894242,1.129062,6193,360.995792,1003
97.846154,0.197908,0.367246,-0.750467,6.975921,6.827204,0.946897,5652,364.135403,1003
100.307692,0.2352,0.399504,-0.840204,7.135999,6.659576,1.060962,5017,369.749207,1003
102.692308,0.226708,0.384615,-0.39906,7.376639,6.413663,1.120803,5831,367.666367,1003
98.846154,0.212308,0.369727,-0.729334,7.562259,6.162065,1.11393,5320,367.034365,1003
91.615385,0.205292,0.367246,-0.27622,4.115379,7.831653,1.07171,8792,365.734624,1003
105.692308,0.266585,0.404466,-1.218844,7.295455,6.405272,1.328071,4549,369.664555,1003
106.846154,0.247015,0.414392,-0.537763,8.029404,5.572332,1.267722,5379,376.288727,1003
123.461538,0.246277,0.379653,-0.33162,7.980289,5.659663,1.071533,6528,364.87111,1003
100.076923,0.217108,0.394541,-0.348782,7.878662,5.806457,1.172153,5511,355.752193,1003
106.076923,0.221169,0.411911,-0.780061,7.909913,5.654092,0.916195,11020,372.488894,1003
101.923077,0.268431,0.449131,-0.583794,8.19198,5.315669,1.183019,4433,347.506544,1003
99.615385,0.246646,0.414392,-0.452895,8.122974,5.440996,0.996339,6629,376.94358,1003
110.846154,0.190523,0.37469,0.089161,7.885119,5.773399,0.772843,6440,353.069247,1003
122.615385,0.195692,0.362283,0.028765,7.976905,5.646379,0.897121,5864,356.591309,1003
112.538462,0.186092,0.342432,1.082007,8.315673,5.011283,0.984723,5223,365.374733,1003
117.538462,0.171323,0.330025,-0.639919,7.145622,6.668197,0.694441,8013,359.233707,1003
122.923077,0.176492,0.359801,-0.653778,8.006118,5.59396,0.927331,5609,373.365055,1003
108.615385,0.166892,0.344913,-0.415198,7.953676,5.698868,0.900853,5510,375.402823,1003
113.846154,0.224123,0.456576,-0.658279,8.121961,5.426896,1.001521,4735,354.238678,1003
115,0.188677,0.347395,-0.359142,8.049387,5.553811,1.019388,4987,373.149432,1003
112.923077,0.184246,0.352357,-0.548088,8.325169,5.130406,0.988723,4758,371.440436,1003
98.692308,0.157292,0.317618,-0.314181,8.417242,5.003801,1.003561,4897,368.09927,1003
109,0.168,0.327543,-0.474271,8.375585,5.045953,0.941629,6015,338.084135,1003
106.076923,0.173908,0.332506,-0.38595,8.065386,5.538813,1.185119,5261,348.795477,1003
106.076923,0.184985,0.347395,-0.394157,8.302228,5.162382,0.954912,5166,377.180624,1003
108.538462,0.189046,0.354839,-0.489591,8.330383,5.115477,1.197579,4565,350.557502,1003
104.538462,0.169108,0.337469,-0.382497,8.292375,5.200643,1.242087,4034,361.233458,1003
100.384615,0.159877,0.342432,-0.351084,8.165793,5.397417,0.936726,6420,359.631135,1003
104,0.148431,0.332506,-0.504325,8.308283,5.168667,1.087393,4554,350.633799,1003
101.076923,0.198646,0.362283,-0.522995,8.082687,5.495683,1.124837,4421,365.081243,1003
98.153846,0.160615,0.342432,-0.330607,8.294228,5.196016,1.048494,4686,349.356434,1003
118.538462,0.214892,0.39206,-0.623667,7.978884,5.637482,1.025694,4963,368.140891,1003
110,0.227815,0.389578,-0.964829,7.419585,6.314108,0.992385,34726,365.574854,1003
104.461538,0.232615,0.394541,-0.577394,7.705335,5.987035,1.20656,5046,370.144276,1003
103.230769,0.242585,0.414392,-0.486368,8.630625,4.59384,0.986498,5710,350.965555,1003
108.153846,0.222277,0.384615,-0.57477,8.782335,4.28523,1.021487,5260,375.823057,1003
100.538462,0.229662,0.39206,-0.36812,8.822933,4.231855,0.97868,5638,354.965212,1003
106.846154,0.218585,0.377171,-0.442191,8.893446,4.052716,1.067202,4824,363.855294,1003
108.615385,0.236308,0.39206,-0.932783,8.457943,4.831269,1.148672,4332,376.419927,1003
110.307692,0.230031,0.37469,-0.606078,8.632375,4.588856,0.909785,5468,360.796486,1003
120.461538,0.232615,0.377171,-0.511277,8.67707,4.509962,0.903225,5300,362.737616,1003
106.538462,0.219323,0.424318,-0.567702,8.493431,4.841709,0.957532,5622,366.092184,1003
96.153846,0.231877,0.369727,-0.986354,6.650793,7.09852,1.392391,3964,368.960734,1003
102.923077,0.218954,0.369727,-0.868082,7.075499,6.70632,1.163641,4020,363.502782,1003
141.692308,0.224492,0.39206,-0.81861,6.76865,7.000772,0.939324,5505,361.797766,1003
101.846154,0.222277,0.401985,-1.492071,6.340583,7.294879,1.103216,4587,368.69295,1003
106.615385,0.250338,0.409429,-0.416395,8.071337,5.478751,1.007546,4674,374.495662,1003
103.307692,0.243692,0.399504,-0.397978,8.365111,5.00829,1.009361,8538,351.485684,1003
112.615385,0.219692,0.387097,-0.57447,8.654383,4.515637,0.975894,5895,362.979988,1003
104.846154,0.216,0.384615,-0.431486,9.192998,3.251199,0.896255,5632,359.333217,1003
117.307692,0.242954,0.387097,-0.774927,7.17243,6.60863,1.123733,4715,375.043183,1003
108.923077,0.226708,0.39206,-0.585497,7.699799,6.020911,1.156973,4476,348.373514,1003
108.307692,0.234092,0.404466,-0.934038,4.661914,8.540935,0.965932,6405,374.642206,1003
102.384615,0.223754,0.406948,-1.007855,4.761987,8.492348,0.958601,5186,370.365181,1003
99.384615,0.228923,0.389578,-1.050502,4.685315,8.516417,0.959047,5572,348.672702,1003
96.769231,0.229292,0.382134,-0.92453,5.340957,8.120775,0.920438,5493,363.014612,1003
103.153846,0.247015,0.414392,-0.83728,4.948078,8.393473,1.036769,5695,365.707312,1003
105.923077,0.235938,0.401985,-0.809666,5.186232,8.264646,1.154572,4165,375.790034,1003
115.692308,0.194215,0.367246,-0.772752,7.024024,6.769513,0.583378,9274,368.333707,1004
112.230769,0.1872,0.379653,-1.123974,6.395431,7.326833,0.673601,8028,370.885299,1004
102.615385,0.166892,0.362283,-0.00495,8.066376,5.323197,0.755796,9599,384.072123,1004
119.923077,0.161354,0.352357,-0.659073,8.260053,5.213478,0.966119,5911,357.254813,1004
118.076923,0.213415,0.397022,-0.853165,8.344633,5.038206,1.062111,5639,382.803422,1004
104.538462,0.1776,0.389578,-1.169544,8.297382,5.043559,0.740605,6436,349.94002,1004
104.461538,0.179446,0.364764,-1.140227,8.293284,5.03298,0.746203,6870,368.605318,1004
105.153846,0.173169,0.364764,-0.911374,8.429938,4.875757,0.838682,5881,375.298205,1004
115.307692,0.201231,0.387097,-0.930055,7.562213,6.123424,0.998276,6485,367.353841,1004
122,0.200862,0.394541,-1.020137,8.946959,3.833808,0.75133,6805,376.692491,1004
110.307692,0.216369,0.456576,-0.412597,8.481356,4.812092,0.891216,8507,374.705987,1004
115.615385,0.194954,0.37469,-0.626141,8.835352,4.163033,1.120561,5173,382.109299,1004
113.461538,0.184246,0.359801,-0.58003,9.055078,3.66855,1.19233,5765,387.448151,1004
112.384615,0.184615,0.364764,-1.309444,8.72492,4.23258,0.792374,5895,368.38562,1004
110.538462,0.182031,0.369727,-1.009939,8.82794,4.080548,0.770413,7152,391.695326,1004
100.307692,0.176492,0.359801,-1.00949,8.543294,4.659186,0.87698,6356,366.684506,1004
110.384615,0.183138,0.364764,-0.856284,8.722929,4.360279,0.886593,7285,378.174682,1004
113.692308,0.169846,0.342432,-0.85671,8.696293,4.421561,0.807659,7114,381.064187,1004
106.615385,0.178708,0.364764,-0.861314,8.641986,4.487586,0.885384,5793,369.194054,1004
106.153846,0.198277,0.349876,-0.696402,8.922925,3.909559,1.035622,5057,373.707776,1004
121.692308,0.153231,0.327543,-0.183133,3.681822,9.033668,0.80204,8222,373.008823,1004
123.230769,0.187938,0.364764,-0.041806,7.098566,6.689687,0.706254,8147,381.009999,1004
113.923077,0.169108,0.334988,-0.215904,7.417686,6.337199,0.681579,11620,368.464606,1004
115.769231,0.191262,0.372208,-0.131808,7.50611,6.258075,0.827655,6904,375.688119,1004
118,0.184246,0.359801,-0.38999,7.613504,6.127084,0.866548,5897,384.106151,1004
116.846154,0.180185,0.349876,0.159606,7.616658,6.115528,0.85932,6848,371.935199,1004
122.615385,0.179077,0.359801,-0.111526,3.547608,9.105345,0.852901,8249,382.942905,1004
127.307692,0.180554,0.344913,-0.101282,4.048112,8.896876,0.802637,7762,378.98698,1004
123.461538,0.207508,0.384615,-0.05593,3.982559,8.931005,0.935153,6405,370.340709,1004
120.230769,0.1824,0.35732,-0.583713,6.751545,7.030608,0.893698,6191,378.080159,1004
121.230769,0.192738,0.35732,-0.284829,6.8815,6.923882,0.936791,6039,368.383479,1004
117.307692,0.185354,0.359801,0.014331,7.144206,6.647513,0.904259,6046,375.101999,1004
121.153846,0.161723,0.349876,-0.107624,3.533048,9.101753,0.986393,5767,385.380148,1004
113.615385,0.177969,0.35732,-0.451249,3.889473,8.94887,0.964966,5695,373.982231,1004
121.769231,0.184985,0.364764,-0.492365,4.221634,8.812849,0.90735,6277,368.819186,1004
122.769231,0.176862,0.352357,-0.367452,3.920241,8.943932,0.807515,7039,374.019544,1004
123.769231,0.203077,0.369727,-0.197153,3.782597,9.015182,1.038357,5689,383.25913,1004
114.538462,0.208246,0.372208,-0.330423,3.738028,9.013836,1.092576,5478,378.680521,1004
109.846154,0.183138,0.337469,-0.373001,3.797077,9.008909,1.336506,4642,371.826016,1004
112.230769,0.2016,0.354839,-0.48836,3.679566,9.036166,1.055847,4932,373.782299,1004
114.230769,0.175754,0.342432,-0.067636,8.345335,5.047138,0.746363,7407,371.764182,1004
115.307692,0.184246,0.382134,-0.079423,8.380028,5.058361,0.680772,9523,353.221657,1004
110,0.167631,0.342432,-0.239869,5.091535,8.35002,0.765514,6858,379.482933,1004
120.615385,0.179815,0.35732,-0.7194,5.733158,7.896261,0.816695,5966,376.490835,1004
109.923077,0.171692,0.349876,-0.690221,5.587825,8.007511,0.870062,5695,377.204103,1004
113.692308,0.165415,0.349876,-0.670802,5.782204,7.853166,0.7686,5803,365.77689,1004
117.230769,0.170954,0.347395,-0.881976,5.526312,8.021842,0.999423,4958,368.546721,1004
116.076923,0.180554,0.379653,-1.151392,5.728151,7.854881,0.811925,6252,374.384055,1004
102.769231,0.111508,0.28536,-0.229164,2.011164,9.213706,0.513278,11888,363.915974,1004
93.076923,0.089354,0.245658,0.218724,0.026612,9.804095,0.622012,7143,354.104081,1004
101.230769,0.087138,0.260546,0.227069,0.017254,9.803922,0.647022,6608,360.61815,1004
99.384615,0.0864,0.240695,0.215639,0.025784,9.804164,0.589005,7755,351.475812,1004
100.769231,0.089723,0.25062,0.227253,0.025611,9.803899,0.617292,6527,367.801645,1004
107.384615,0.086769,0.245658,0.228393,0.029375,9.803853,0.687498,6285,375.048284,1004
97.615385,0.090831,0.280397,0.237613,0.040955,9.803588,0.662449,6584,360.311437,1004
104.153846,0.176862,0.354839,-0.456452,4.388963,8.72568,0.959043,5976,367.867122,1004
110.538462,0.169108,0.325062,-1.078622,5.251359,8.191324,1.194198,4531,368.686912,1004
108.692308,0.218954,0.397022,-0.832503,4.9186,8.422364,1.253909,4549,371.456983,1004
114.538462,0.210092,0.387097,-1.088947,5.092053,8.288358,1.055452,4973,365.031958,1004
114.538462,0.188308,0.384615,-0.933831,4.748197,8.503318,0.987129,5175,368.98197,1004
116.615385,0.197169,0.406948,-0.220059,5.453957,8.122525,0.729351,6932,376.369138,1004
111.923077,0.184615,0.362283,-0.851392,5.818808,7.827773,0.873097,5647,363.740918,1004
98.230769,0.184615,0.426799,-0.53393,4.531199,8.680443,0.659757,7571,345.343062,800
89.538462,0.176123,0.416873,-0.512336,4.446527,8.725392,0.823543,5670,345.194387,800
95.307692,0.213415,0.466501,-0.49888,4.43809,8.73056,0.770769,6537,337.170669,800
89.307692,0.151385,0.344913,-0.447877,4.393383,8.755918,0.777724,6248,340.538257,800
95.923077,0.156923,0.377171,-0.328719,4.321902,8.79655,0.902806,6211,350.048132,800
85.307692,0.1488,0.344913,-0.196992,4.243538,8.838667,1.043795,4492,338.846864,800
89.923077,0.205662,0.523573,-0.209182,4.255187,8.83274,0.845487,5547,346.179358,800
90.384615,0.185354,0.488834,-0.32042,4.251055,8.831427,0.891985,4975,335.109469,800
91.615385,0.202708,0.51861,-0.333462,4.254761,8.829056,0.883194,5535,333.727679,800
91.615385,0.191262,0.511166,-0.311004,4.254025,8.830242,0.919103,4686,360.538817,800
90.769231,0.155077,0.384615,-0.273238,4.21787,8.848751,0.982469,4577,339.30131,800
100.923077,0.179446,0.416873,-0.302648,4.228874,8.842466,0.801224,6992,342.202899,800
99.769231,0.208246,0.523573,-0.306089,4.224753,8.844538,0.740879,5732,343.677139,800
89.769231,0.212677,0.528536,-0.288881,4.195574,8.859018,0.791053,5856,330.940109,800
83.692308,0.198646,0.543424,-0.26685,4.176719,8.868491,0.790653,6380,343.094641,800
97.769231,0.173908,0.416873,-0.292472,4.136628,8.88654,0.852086,5274,347.295441,800
93.461538,0.169477,0.44665,-0.302302,4.138965,8.88509,0.777737,6163,346.092941,800
100.307692,0.191631,0.456576,-0.266493,4.1307,8.890097,0.864051,5040,327.255965,800
111.692308,0.144369,0.327543,-0.264145,6.04948,7.710964,0.601353,10179,333.152367,800
105.384615,0.157292,0.310174,-0.271915,6.065641,7.699971,0.647125,7068,348.263756,800
106.615385,0.112985,0.272953,-0.32156,6.106158,7.665785,0.674581,6389,334.312704,800
101.230769,0.137354,0.277916,-0.287822,6.124944,7.652283,0.820407,5268,339.521138,800
100.692308,0.162831,0.354839,-0.235656,6.002148,7.751055,0.732994,5889,345.70767,800
89.923077,0.154708,0.394541,-0.216675,5.980612,7.768333,0.739513,5496,334.161981,800
92.615385,0.151385,0.406948,-0.36995,6.05512,7.704679,0.838195,4953,355.362005,800
96.846154,0.140677,0.292804,-0.349323,5.972048,7.770278,0.841135,5460,341.111956,800
90.692308,0.140308,0.312655,-0.210552,6.111154,7.666418,0.840029,5526,326.757069,800
108.923077,0.149908,0.354839,-0.197176,6.158359,7.628767,0.833331,5356,329.352686,800
82.461538,0.149538,0.317618,-0.192584,6.297349,7.514329,0.825012,5520,342.357675,800
104.076923,0.153231,0.352357,-0.232145,6.257085,7.546466,0.830475,5244,340.048993,800
91.153846,0.155077,0.404466,-0.224238,6.304175,7.507676,0.875472,4592,354.910194,800
95.230769,0.166154,0.406948,-0.177079,6.223359,7.575864,0.8269,5333,338.338678,800
91.230769,0.164677,0.414392,-0.142455,6.172218,7.618292,0.85495,4834,349.514659,800
108.230769,0.193846,0.496278,-0.18974,6.212781,7.584071,0.799724,5057,342.204993,800
87.692308,0.214892,0.55335,-0.184975,6.224061,7.575703,0.869593,4909,344.807012,800
90.769231,0.145477,0.317618,-0.233745,6.280889,7.527105,0.813277,4993,339.18155,800
107.076923,0.147692,0.317618,-0.29535,6.337475,7.477472,0.862214,4905,343.282703,800
103.307692,0.174277,0.426799,-0.208111,6.345935,7.472994,0.817733,5974,345.570914,800
84.846154,0.146215,0.305211,-0.579443,4.04909,8.91199,0.72524,6682,346.185421,800
72.846154,0.159138,0.347395,-0.569728,4.038719,8.91755,0.665768,6558,347.056036,800
79.692308,0.126646,0.315136,-0.561268,4.177375,8.854253,0.763052,5457,345.370621,800
84.923077,0.145846,0.300248,-0.573872,4.127189,8.876802,0.84673,4998,352.835209,800
87.692308,0.178708,0.42928,-0.561187,4.105929,8.887576,0.851508,4955,344.809341,800
85.615385,0.142892,0.30273,-0.573837,4.128099,8.87656,0.849185,5001,339.038497,800
81.076923,0.188677,0.46402,-0.579051,4.117981,8.880796,0.904197,4928,342.263667,800
82,0.184985,0.387097,-0.579765,4.087144,8.895035,0.781699,5236,358.48742,800
88.384615,0.151385,0.315136,-0.563731,4.051576,8.911967,0.818799,5191,341.637417,800
80.076923,0.139938,0.30273,-0.571524,4.074551,8.900974,0.802822,5148,345.185931,800
72.923077,0.180923,0.416873,-0.579259,4.136513,8.872336,0.78263,5408,353.32668,800
87.076923,0.170585,0.401985,-0.573584,4.13123,8.875144,0.889686,4711,340.237051,800
82.692308,0.167262,0.37469,-0.568761,4.173289,8.85568,0.876703,4608,346.148527,800
80.230769,0.1776,0.419355,-0.538937,4.060474,8.909745,0.851174,5235,333.63426,800
81.307692,0.165415,0.394541,-0.57866,4.0849,8.89614,0.91976,4756,358.370192,800
76.692308,0.170954,0.387097,-0.606274,4.00215,8.931374,0.924937,4660,346.164487,800
84.769231,0.165046,0.39206,-0.577083,4.041585,8.916007,0.903651,5342,345.037599,800
89.846154,0.153969,0.466501,-0.613238,4.155563,8.860733,0.85722,4655,348.702594,800
87.923077,0.203446,0.486352,-0.609152,4.107587,8.883421,0.864998,4772,355.580668,800
76.769231,0.1632,0.491315,-0.647908,4.145422,8.863139,0.913226,4812,343.18995,800
93.692308,0.175754,0.44665,-0.66888,4.722759,8.567916,0.774196,5338,341.839606,800
101.615385,0.175385,0.401985,-0.672172,4.705562,8.577412,0.747548,5601,346.638885,800
118,0.271015,0.617866,0.123313,4.756703,8.537148,0.747408,7952,375.225386,801
134.153846,0.275815,0.53598,-0.003096,4.920188,8.440631,0.704091,9344,382.514882,801
119.461538,0.255508,0.51861,0.343303,5.141997,8.315465,0.809399,7791,373.02108,801
122.384615,0.250708,0.508685,0.200146,4.892689,8.478501,0.803128,7104,368.631647,801
130.461538,0.255877,0.496278,0.124119,4.695755,8.569849,0.867309,7253,358.24894,801
115.461538,0.257354,0.540943,-0.023378,4.7118,8.560848,0.863327,6425,357.054765,801
116.307692,0.2544,0.600496,0.298055,4.637879,8.583363,0.848729,7421,364.131704,801
125.692308,0.256985,0.451613,0.482777,5.038885,8.331051,0.882508,6212,368.589721,801
118.846154,0.279508,0.528536,0.340414,5.009464,8.368736,1.053064,5531,379.546686,801
115,0.235938,0.416873,0.515294,4.836103,8.481275,1.133149,4776,358.964502,801
111.230769,0.298708,0.580645,0.140936,4.936487,8.429109,1.441752,4192,363.971303,801
109.230769,0.228923,0.506203,0.403354,5.053757,8.346026,0.961427,5360,353.752602,801
117.153846,0.261415,0.516129,0.249135,4.760951,8.522725,0.923785,5770,361.65036,801
121.692308,0.269538,0.560794,0.202575,4.725717,8.549533,1.088202,5236,362.296417,801
120.538462,0.275077,0.516129,0.40782,5.185024,8.277814,1.106685,5417,392.377785,801
109.769231,0.270646,0.461538,0.35227,5.200172,8.265521,1.158551,5701,364.681972,801
112.692308,0.237785,0.486352,0.20955,5.073348,8.350538,1.082263,5086,372.189925,801
108.846154,0.251446,0.548387,0.421713,5.237857,8.246954,1.076276,5560,368.68058,801
120.923077,0.266215,0.543424,0.119411,5.042269,8.368587,1.014837,5451,364.696906,801
133.076923,0.238523,0.424318,0.420562,3.990455,8.905026,0.75811,8108,376.890178,801
110.692308,0.207877,0.382134,0.487531,4.062465,8.865993,0.926222,6147,362.150176,801
107,0.224123,0.473945,0.176734,4.340918,8.742876,1.021442,5101,352.298971,801
113.538462,0.228923,0.476427,0.630826,4.468662,8.644116,1.1586,4768,354.643155,801
120.076923,0.276923,0.521092,0.103296,4.114781,8.852572,1.17642,4535,362.387511,801
109.384615,0.248123,0.461538,0.189372,4.186665,8.808855,1.293447,4582,358.454684,801
111.769231,0.208246,0.389578,0.253647,3.921277,8.946925,1.229829,4487,358.167096,801
114.076923,0.223015,0.419355,0.069029,4.596798,8.587852,1.18295,4541,352.833848,801
119.538462,0.248862,0.478908,0.422899,3.696613,9.0285,1.104264,4899,362.475518,801
110.615385,0.238154,0.414392,0.368937,3.472352,9.123819,1.131644,4882,361.890471,801
118.615385,0.264369,0.501241,0.304144,3.827247,8.966792,1.101727,4414,363.447819,801
96.230769,0.231138,0.461538,0.336328,3.289599,9.189947,1.09058,4658,361.603838,801
113.692308,0.227446,0.414392,0.475721,3.198538,9.199144,1.204935,4503,356.557094,801
103.846154,0.232615,0.503722,0.360776,3.584235,9.082036,1.111136,4661,353.600244,801
109.846154,0.277662,0.598015,-0.013536,3.730891,9.037156,1.105408,4477,365.252103,801
125.230769,0.244062,0.459057,0.357979,3.869387,8.960323,1.143629,4268,345.061756,801
109,0.234092,0.476427,0.349001,3.911389,8.932916,1.217249,4070,368.070306,801
111.615385,0.266585,0.51861,0.316322,3.242302,9.213993,1.34303,3886,356.150258,801
116,0.278769,0.456576,0.432257,3.472421,9.111606,1.241559,4150,356.140917,801
119,0.220062,0.382134,0.110133,3.814631,8.982872,1.111079,4463,380.357676,801
122.538462,0.217846,0.434243,1.475899,5.015001,8.182196,1.083368,5505,380.382174,801
127.846154,0.265846,0.461538,0.922516,5.117537,8.220503,1.034395,5091,381.124934,801
116.769231,0.255877,0.598015,1.2992,5.308244,8.047556,0.948857,5171,369.547371,801
111.846154,0.222277,0.491315,1.242418,4.955905,8.255254,1.16326,4225,358.194582,801
123.692308,0.282462,0.461538,1.270136,5.248228,8.096546,1.240545,4357,357.067684,801
102.538462,0.190892,0.372208,1.374111,5.28497,8.023154,1.202218,4097,360.464207,801
103.846154,0.271015,0.456576,1.057236,5.522905,7.920537,1.190961,4341,368.000438,801
101.846154,0.242585,0.493797,0.807721,5.232309,8.199116,1.121443,4437,367.004458,801
110.692308,0.231138,0.409429,0.859622,5.132432,8.243858,1.111835,4569,377.65351,801
108.076923,0.2592,0.46402,0.691395,5.163522,8.226627,1.236152,4189,364.051552,801
105.461538,0.2496,0.456576,1.418369,5.125721,8.157506,1.145523,4312,376.280099,801
116.153846,0.216,0.39206,0.992558,5.150503,8.209246,1.065434,4553,347.392743,801
119.307692,0.242954,0.424318,1.408585,5.11672,8.089432,1.081837,4624,365.642747,801
131.384615,0.265846,0.404466,1.173803,5.298863,8.075309,1.22831,4327,358.253875,801
120.153846,0.238892,0.473945,1.466172,4.563417,8.465701,0.921179,5976,373.92614,801
109.769231,0.2496,0.444169,1.218395,4.477698,8.547254,1.211818,4454,368.08723,801
115.692308,0.245169,0.513648,1.455134,5.173018,8.091723,1.061707,4506,370.937303,801
107.307692,0.218954,0.414392,1.247437,4.926634,8.286194,1.211857,4220,376.27693,801
110.307692,0.215631,0.409429,1.239713,4.881892,8.317273,1.188229,4094,362.936121,801
106,0.207508,0.37469,1.159876,4.757958,8.393081,1.194798,4310,370.662673,801
115.076923,0.2448,0.461538,0.717777,4.707093,8.528031,1.305057,3962,366.832317,801
88.307692,0.204923,0.548387,0.085305,0.493804,9.793724,1.175743,4624,375.538924,802
96.846154,0.2016,0.493797,0.087757,0.491652,9.793816,0.945322,6563,368.647041,802
100.846154,0.194954,0.454094,0.089357,0.497407,9.793551,1.010092,5586,371.273133,802
101.615385,0.207877,0.538462,0.083452,0.496279,9.793643,1.115813,5149,366.489517,802
98.384615,0.228185,0.531017,0.060879,0.480809,9.794599,1.435048,4168,385.811764,802
118.923077,0.192738,0.454094,0.088021,0.494023,9.793724,1.40485,3792,357.894422,802
98.923077,0.243692,0.565757,0.086537,0.498616,9.793493,1.618072,3873,377.089226,802
102.307692,0.246277,0.441687,0.078813,0.495024,9.793747,1.585099,3931,376.355974,802
104.230769,0.229292,0.563275,0.076591,0.491571,9.793954,1.351898,4090,353.217779,802
100.153846,0.214154,0.483871,0.092004,0.489384,9.793896,1.350971,4174,377.839008,802
95,0.252554,0.57072,0.088655,0.506765,9.793079,0.858536,7149,368.369752,802
113,0.189046,0.369727,0.026359,0.478104,9.794852,1.532644,3581,372.732522,802
105.153846,0.253292,0.521092,0.033081,0.46977,9.795255,1.389912,4383,377.021597,802
104.923077,0.172062,0.419355,0.014803,0.46901,9.795347,1.284372,4783,370.859187,802
106.846154,0.214523,0.511166,0.209136,0.510851,9.791007,0.662629,6781,360.781658,802
105.076923,0.204923,0.521092,0.21374,0.520566,9.790409,0.944888,5562,374.78675,802
101.538462,0.1968,0.451613,0.196428,0.498834,9.791905,1.112967,4459,360.643979,802
116.076923,0.210092,0.476427,0.180325,0.526506,9.790743,1.032725,5399,372.584772,802
148,0.217108,0.39206,0.17701,0.529947,9.790639,1.112715,6034,369.438807,802
120.692308,0.254769,0.60794,0.177401,0.513936,9.791491,0.958382,6292,369.531576,802
108.230769,0.251077,0.55335,0.187726,0.514431,9.79126,1.280938,4602,366.155684,802
114.461538,0.222277,0.46402,0.19294,0.509505,9.791422,1.152757,4751,372.616066,802
116.846154,0.241108,0.645161,0.161942,0.502932,9.792354,0.954591,5706,359.392605,802
103.307692,0.194954,0.471464,0.186345,0.522891,9.790835,1.215785,4356,362.111661,802
105.230769,0.213785,0.434243,0.199663,0.515352,9.790996,1.277682,4242,376.076601,802
107.307692,0.197908,0.451613,0.180912,0.514753,9.791387,1.151261,4880,361.408729,802
110.846154,0.198277,0.456576,0.181856,0.504992,9.791859,1.230674,4142,366.314302,802
107.384615,0.175385,0.434243,0.181695,0.509136,9.791652,1.069526,5249,364.70945,802
109.076923,0.194954,0.461538,0.194586,0.515801,9.791053,0.862589,5645,367.702651,802
117.538462,0.230031,0.548387,0.194391,0.523536,9.790627,1.009727,4856,362.556606,802
121.923077,0.237785,0.583127,0.177873,0.543426,9.789856,1.014312,4336,382.150261,802
119.461538,0.264369,0.590571,0.171047,0.521061,9.791226,1.533953,3805,368.624279,802
121.153846,0.242585,0.526055,0.164809,0.485171,9.793148,1.038144,4936,360.944973,802
117.230769,0.213415,0.550868,0.204589,0.481189,9.79263,0.723544,5737,358.545806,802
109.230769,0.197169,0.53598,0.174523,0.495001,9.792527,0.815778,5179,361.935006,802
104.153846,0.198646,0.473945,0.176411,0.494426,9.792469,0.893855,5002,390.469939,802
108.384615,0.212308,0.516129,0.172578,0.530454,9.79065,0.74455,6656,371.340785,802
108.153846,0.212677,0.538462,0.162599,0.543622,9.790132,0.850377,5158,363.51008,802
105.076923,0.205292,0.496278,0.175652,0.525332,9.790915,0.817252,5666,370.461288,802
89.692308,0.167631,0.397022,0.174535,0.439958,9.795151,0.718618,6388,356.014566,802
