@relation 'keystroke_logicalstrong_secondorder'

@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute meanxaccelaration numeric
@attribute meanyaccelaration numeric
@attribute meanzaccelaration numeric
@attribute velocity numeric
@attribute totaltime numeric
@attribute totaldistance numeric
@attribute user_id {100,101,102,103,104,105,200,201,202,203,300,301,302,303,400,401,402,403,404,500,501,502,503,600,601,602,603,604,605,700,701,702,800,801,802,900,1000,1001,1002,1003,1004,1100,1101,1103,1104,1105,1200,1201,1203,1204,1300,1301,1302,1303}

@data
101.384615,0.225231,0.401985,-1.74261,4.12704,8.701645,1.046144,4684,340.191186,1003
94.769231,0.245169,0.379653,-1.681098,4.102937,8.718013,1.087518,4123,324.330122,1003
92.307692,0.2112,0.37469,-1.689731,4.478458,8.530644,1.01564,4329,323.421433,1003
101.538462,0.259569,0.421836,-0.967165,3.844098,8.930073,1.092532,4791,344.042855,1003
97.076923,0.234831,0.406948,-1.29966,4.579498,8.545263,1.028118,4137,324.148345,1003
103,0.252185,0.404466,-1.46852,4.546014,8.535939,1.257739,3794,324.105364,1003
95.923077,0.222277,0.401985,-1.403071,4.625885,8.506541,1.187783,4065,327.554506,1003
96.846154,0.244062,0.409429,-1.349651,4.486055,8.58906,1.123659,4338,315.120194,1003
106.692308,0.252923,0.404466,0.249101,8.758784,4.370304,0.949848,7435,332.519803,1003
95.538462,0.232615,0.389578,-0.490029,8.586091,4.663364,1.233303,4531,324.476111,1003
106.923077,0.251815,0.399504,-0.208675,8.762433,4.341977,1.001298,4732,340.751425,1003
95.461538,0.235569,0.379653,-0.489476,8.76683,4.309275,0.948803,4680,339.514906,1003
111,0.258831,0.431762,-0.338998,8.428442,4.942116,0.923119,5014,327.226185,1003
105.307692,0.238892,0.39206,-0.696367,5.832183,7.759147,0.979648,5077,333.783238,1003
105.307692,0.234831,0.404466,-1.234384,5.322909,8.107527,0.788221,5721,326.026881,1003
121.538462,0.270277,0.436725,-1.413097,6.628175,6.97965,0.721269,7804,336.298778,1003
93.230769,0.255508,0.419355,-1.589036,6.697146,6.910955,0.85818,4936,335.8111,1003
121.076923,0.249231,0.409429,-1.05628,5.098395,8.289981,0.929194,5469,324.55217,1003
98.384615,0.229292,0.401985,-0.960731,4.890122,8.4202,0.875676,5031,332.024603,1003
87.076923,0.142154,0.297767,-0.420413,8.601688,4.684889,0.422272,12850,329.028765,1004
83.307692,0.137354,0.280397,-0.423336,8.582684,4.723541,0.539363,8996,324.282434,1004
84.384615,0.141785,0.292804,-0.670215,8.67768,4.510952,0.427455,11016,329.621505,1004
108,0.161354,0.332506,0.481142,8.980144,3.827868,0.626466,8546,354.869445,1004
111.923077,0.180923,0.364764,0.558551,9.172325,3.347117,0.65338,7747,348.754886,1004
115.307692,0.169846,0.325062,0.63223,9.096562,3.569755,0.757958,6636,348.93572,1004
120.769231,0.187938,0.33995,0.812221,9.121989,3.432733,0.789219,6458,352.075348,1004
108.076923,0.176123,0.342432,0.528083,8.661082,4.52724,0.547821,13997,336.854604,1004
129,0.190523,0.364764,0.627074,8.887265,4.035105,0.698997,7766,355.790411,1004
103.384615,0.197169,0.369727,0.527496,8.841062,4.178929,1.005836,5142,339.092629,1004
115.461538,0.2064,0.379653,0.687032,8.820838,4.19882,0.998022,5988,344.564023,1004
112.461538,0.223385,0.384615,0.479174,8.968,3.892224,1.110227,7145,326.35781,1004
132.153846,0.200492,0.364764,0.56921,9.01608,3.75458,0.78446,7554,334.855004,1004
133.538462,0.218954,0.384615,0.481764,9.119365,3.535891,1.037538,5205,344.48867,1004
111.076923,0.204923,0.367246,0.647977,9.10706,3.507057,0.930176,5214,336.904769,1004
119.923077,0.1872,0.349876,0.636662,9.163162,3.41557,0.81954,5756,349.141906,1004
124.461538,0.188677,0.35732,0.390992,9.139462,3.507149,1.06493,4677,353.710029,1004
131.923077,0.212308,0.384615,0.475721,9.073645,3.645989,0.926685,7940,348.343086,1004
111.692308,0.179815,0.352357,0.416246,8.828032,4.230013,0.593114,8248,340.587786,1004
126.230769,0.182031,0.354839,0.852957,8.988593,3.772237,0.905312,6476,350.81717,1004
118,0.178708,0.354839,-0.039746,4.503033,8.654982,0.64893,8395,332.494577,1004
141,0.188677,0.362283,0.192215,3.249657,9.213993,0.759585,6680,340.494341,1004
140,0.206031,0.362283,0.244519,3.702921,9.056436,0.723463,7521,344.290367,1004
120.384615,0.200123,0.359801,-0.251299,3.496191,9.102582,0.714243,10567,345.928861,1004
127.538462,0.211938,0.377171,-0.275494,4.244206,8.808671,0.995195,7102,335.169525,1004
130.615385,0.206031,0.37469,-0.426985,3.828697,8.998653,0.830355,7867,336.737573,1004
132.461538,0.218215,0.359801,-0.304743,4.04444,8.898684,0.839069,6320,338.622289,1004
125.923077,0.214523,0.367246,-0.752781,3.989028,8.902586,1.041503,6218,335.321043,1004
132.153846,0.211938,0.362283,-0.421736,4.044244,8.885182,0.916478,5374,337.800738,1004
120.538462,0.206769,0.37469,-0.548802,3.685966,9.038526,0.850393,5882,318.782269,1004
111.692308,0.209723,0.387097,-0.673024,3.755478,9.016196,1.058056,4923,349.608358,1004
125.153846,0.199015,0.37469,-0.644719,3.594583,9.058428,1.050421,5472,352.807989,1004
123.230769,0.227446,0.377171,-0.50833,2.881502,9.334405,1.11161,5838,333.409785,1004
125.384615,0.234831,0.37469,-0.391141,3.375191,9.169263,1.235612,4732,354.357029,1004
126.846154,0.202338,0.37469,-0.204175,3.670933,9.070399,1.120094,5378,353.486429,1004
126.538462,0.222277,0.382134,-0.450202,3.529801,9.105115,1.106131,4615,346.743602,1004
125.615385,0.214892,0.37469,-0.077835,2.095721,9.547881,1.164059,5025,366.308672,1004
123.153846,0.223385,0.384615,-0.605054,2.070616,9.526966,0.873306,6470,355.076665,1004
139.230769,0.224862,0.379653,-0.435607,2.825549,9.324483,0.812768,6404,339.363837,1004
125.076923,0.217108,0.377171,-0.393259,2.843241,9.348322,1.089661,5467,349.258798,1004
128,0.233723,0.399504,0.114047,4.348757,8.761293,0.916521,6808,338.406142,1004
104.461538,0.096,0.265509,0.213498,0.031781,9.804175,0.554309,10281,340.87407,1004
110.461538,0.090092,0.26799,0.215708,0.01844,9.804187,0.693657,5947,304.919396,1004
125.153846,0.211569,0.389578,-0.031136,4.661637,8.584594,0.885621,5443,340.188069,1004
121.538462,0.192738,0.342432,-0.319683,4.399541,8.738364,1.076462,4912,342.014378,1004
124.923077,0.204923,0.369727,-0.110928,4.463471,8.701841,0.627381,7226,331.225354,1004
140.923077,0.218585,0.39206,-0.09098,4.210342,8.837597,0.743882,6031,329.916109,1004
132.692308,0.193846,0.35732,-0.61234,4.401866,8.733069,0.744476,6565,350.098873,1004
136.692308,0.197908,0.362283,-0.580559,4.504368,8.677358,0.740236,6092,332.489102,1004
135.307692,0.188308,0.352357,-0.95554,4.477618,8.657226,0.766242,6024,350.874034,1004
130.230769,0.178338,0.35732,-0.005916,4.46118,8.720937,0.675306,6761,341.937838,1004
135.923077,0.208615,0.384615,-0.203311,4.406471,8.751222,0.694786,5967,328.4497,1004
141.692308,0.193477,0.354839,-0.368247,4.598916,8.642458,0.888143,5598,332.530536,1004
134.769231,0.183508,0.359801,-0.352466,7.30814,6.47711,0.711877,5775,328.089285,1004
141,0.179815,0.332506,-0.742686,7.2689,6.476177,0.834008,5138,357.243693,1004
129.153846,0.2448,0.387097,-0.29337,7.572929,6.135153,1.165222,4793,330.976699,1004
124.153846,0.195323,0.377171,-0.344028,7.614218,6.132552,0.961811,4940,338.779247,1004
121.230769,0.194585,0.382134,-0.261313,7.873229,5.821478,1.018069,4494,334.91853,1004
127.461538,0.224123,0.401985,-0.165603,7.908405,5.756593,0.839172,5499,339.029269,1004
120,0.212677,0.384615,-0.513579,7.510139,6.243238,0.97729,4859,326.663217,1004
145.230769,0.238523,0.421836,-0.330757,7.640036,6.093347,0.87304,5120,341.866541,1004
108.846154,0.173169,0.399504,0.127894,4.039156,8.935149,0.600135,8172,321.507239,800
106.384615,0.227077,0.595533,-0.221797,5.379771,8.196043,0.687608,6632,309.164101,800
100.769231,0.134031,0.372208,-0.189959,5.297493,8.250373,0.771617,5821,316.84488,800
87.230769,0.212308,0.528536,-0.192618,5.410033,8.176935,0.813669,5047,324.752797,800
95,0.2112,0.53598,-0.228807,5.349533,8.215565,0.732027,6188,305.9353,800
90.846154,0.176123,0.476427,-0.044811,5.270662,8.26902,0.703215,6304,320.596937,800
93.384615,0.163938,0.421836,-0.056011,5.31705,8.239461,0.769852,5503,312.813513,800
98.384615,0.217108,0.543424,-0.068407,5.382269,8.197021,0.741606,5478,310.200871,800
93.846154,0.159508,0.468983,-0.086364,5.456006,8.148102,0.791057,4883,326.076657,800
92.692308,0.209354,0.550868,-0.092545,5.453899,8.149402,0.756087,5100,318.384845,800
96.230769,0.1632,0.426799,-0.014618,5.179994,8.325975,0.752101,7317,297.042743,800
94.307692,0.2112,0.501241,-0.034992,5.755281,7.939541,0.712203,5901,312.979987,800
100.615385,0.192,0.476427,-0.075636,5.854468,7.865919,0.630191,6197,316.509938,800
100.307692,0.176862,0.454094,-0.07399,5.877305,7.848826,0.703321,5493,314.557427,800
104.923077,0.179446,0.454094,-0.056667,5.915773,7.820453,0.674012,7431,311.461889,800
97.307692,0.1872,0.456576,-0.08374,5.969033,7.779832,0.710384,5865,320.013196,800
105.769231,0.177231,0.486352,-0.027625,5.911572,7.824251,0.645859,5714,292.848384,800
97.307692,0.168369,0.468983,-0.041461,5.864505,7.859416,0.775825,4755,303.720489,800
102,0.162092,0.334988,-0.021513,5.781548,7.920353,0.596176,8675,322.950247,800
96.076923,0.153969,0.352357,-0.037409,5.993619,7.760379,0.676179,6817,323.847304,800
102.846154,0.215262,0.508685,-0.171749,6.030292,7.72968,0.606069,6830,297.116433,800
97.307692,0.141785,0.317618,-0.191214,6.07531,7.693802,0.62528,6669,298.503349,800
92.076923,0.131446,0.300248,-0.151261,6.12461,7.656553,0.629334,6022,319.824591,800
106.076923,0.139938,0.30273,-0.156636,6.083425,7.688726,0.629703,6636,311.900579,800
103.461538,0.1536,0.354839,-0.15354,6.144799,7.639518,0.628906,6631,324.592185,800
109.384615,0.170585,0.449131,-0.223271,6.213702,7.582621,0.69011,5448,322.153762,800
104.615385,0.183508,0.449131,-0.2225,6.271911,7.534461,0.673873,5538,308.845304,800
98.923077,0.158031,0.409429,-0.241285,6.299168,7.51167,0.638158,5972,321.943141,800
108.692308,0.129231,0.297767,-0.267943,6.353797,7.463578,0.645566,6668,307.834464,800
94.846154,0.192369,0.473945,-0.151686,6.198185,7.597021,0.764832,5180,317.559443,800
99.846154,0.166154,0.394541,-0.170011,6.387362,7.438152,0.708533,5576,308.4142,800
101.307692,0.132923,0.295285,-0.134605,6.231831,7.569602,0.792947,5112,321.146134,800
100.230769,0.135877,0.320099,-0.182362,6.358217,7.462911,0.675773,6189,308.916452,800
98.384615,0.138092,0.334988,-0.093547,6.379742,7.442341,0.676746,5975,301.394991,800
104.461538,0.170585,0.44665,-0.172302,6.217765,7.580089,0.682763,5854,314.593791,800
100.230769,0.186462,0.506203,-0.093662,6.228642,7.573585,0.672328,7477,304.658114,800
100.384615,0.154338,0.454094,-0.11369,6.244907,7.558357,0.736651,5794,303.340128,800
100.384615,0.198277,0.468983,-0.146956,6.365895,7.456914,0.683486,5969,303.87912,800
85.384615,0.179077,0.451613,-0.434732,4.068313,8.912013,0.615754,7522,306.017393,800
90.153846,0.148431,0.327543,-0.4175,4.203539,8.849683,0.579074,7923,323.445147,800
100.615385,0.158031,0.394541,-0.365726,4.242652,8.833419,0.649692,6307,315.859487,800
98.076923,0.142523,0.320099,-0.405725,4.39252,8.758116,0.64758,7266,304.375513,800
87.923077,0.174646,0.434243,-0.429679,4.384382,8.761167,0.694263,5470,309.974465,800
90.538462,0.148431,0.389578,-0.418076,4.355605,8.774968,0.673826,5957,300.506954,800
93.615385,0.170215,0.379653,-0.42672,4.314881,8.795042,0.728596,5336,306.320194,800
85.076923,0.190154,0.441687,-0.406059,4.419593,8.744384,0.704043,5452,300.265095,800
83.384615,0.138092,0.334988,-0.391475,4.526952,8.689813,0.639216,6333,312.346456,800
101.538462,0.1488,0.330025,-0.35715,4.672308,8.614326,0.702574,5493,310.008264,800
102.615385,0.146215,0.300248,-0.331378,4.810976,8.538437,0.67606,6170,314.426345,800
102.153846,0.165415,0.369727,-0.350705,4.861956,8.508544,0.689318,6017,305.344837,800
98.230769,0.156185,0.35732,-0.282965,4.802297,8.544399,0.667698,5902,302.267304,800
105.615385,0.175385,0.414392,-0.237222,4.929984,8.473068,0.649433,7023,316.322453,800
109.230769,0.165046,0.397022,-0.295062,5.034557,8.409979,0.605531,6817,312.140154,800
112.461538,0.186462,0.434243,-0.31623,5.053849,8.397352,0.670476,6050,314.722454,800
101.846154,0.185723,0.459057,-0.259506,5.039691,8.407723,0.662468,6003,283.142136,800
95.769231,0.166523,0.436725,-0.352949,5.143758,8.341249,0.603362,6319,304.98184,800
106.307692,0.1296,0.330025,-0.285393,5.074108,8.38644,0.683501,5502,298.764662,800
116.615385,0.203446,0.501241,-0.307563,5.09927,8.370348,0.692547,5766,321.66215,800
92.384615,0.159877,0.37469,-0.524641,4.5629,8.663419,0.5792,6255,312.313041,800
89.846154,0.151754,0.362283,-0.615459,4.481543,8.698687,0.708699,5369,312.362926,800
115.230769,0.211938,0.454094,0.651465,4.773152,8.516152,0.740331,11172,322.866155,801
118.769231,0.261415,0.548387,0.226459,4.700255,8.581993,0.660653,11579,332.313279,801
114,0.242215,0.444169,0.182132,5.243382,8.255887,1.011169,6119,332.872536,801
120.538462,0.234092,0.46402,0.416407,4.986466,8.399539,0.800319,5813,323.355014,801
115.615385,0.228185,0.459057,0.26845,5.174963,8.287023,0.836706,8276,333.218602,801
127.846154,0.221538,0.488834,-0.170656,5.557057,8.039891,0.982908,5090,333.663802,801
109.461538,0.255877,0.593052,0.429966,5.245535,8.236537,1.000911,5211,328.073164,801
114.076923,0.217477,0.434243,0.308691,4.904545,8.449679,0.835368,8050,328.60492,801
124.615385,0.241108,0.533499,0.178276,4.677579,8.585953,1.021268,5540,326.828553,801
113,0.257723,0.456576,0.39662,4.542376,8.651736,0.981908,4979,331.712345,801
112.076923,0.240369,0.44665,0.340011,4.577714,8.642895,1.163289,4729,325.055944,801
125.769231,0.239631,0.459057,0.591218,5.666661,7.925855,0.746143,6252,342.038184,801
116.923077,0.223385,0.51861,0.402249,5.727667,7.872619,0.69908,6489,331.135751,801
112.230769,0.219323,0.406948,0.056759,5.065855,8.34819,0.93797,5639,328.918925,801
115.692308,0.247385,0.488834,0.50467,4.778274,8.495583,1.078554,5711,334.197815,801
120.153846,0.267323,0.476427,0.632875,5.239987,8.232946,1.044888,5218,329.560259,801
111.461538,0.266585,0.421836,0.563558,5.073866,8.347177,1.276889,4375,320.290694,801
113.307692,0.285415,0.493797,0.434824,5.409388,8.140631,1.149018,5357,338.057436,801
135.846154,0.194954,0.399504,0.470564,3.467414,9.139876,0.581556,12387,333.52412,801
125.307692,0.227446,0.493797,0.495151,3.5973,9.086893,0.973408,5644,328.423216,801
136.307692,0.244062,0.521092,0.747797,3.457918,9.109155,0.964448,5312,334.53765,801
115.769231,0.258462,0.523573,0.603822,3.544754,9.083958,1.106541,4584,326.401206,801
106.307692,0.233354,0.44665,0.587408,3.6034,9.060465,1.18596,4401,336.959657,801
113.307692,0.260677,0.44665,0.474547,3.343123,9.178483,1.236638,4806,337.563903,801
113.846154,0.233354,0.394541,0.543438,3.736842,9.032517,1.066061,4880,339.137929,801
118.076923,0.254031,0.511166,0.491721,3.5272,9.116499,1.131514,4504,317.841645,801
122.153846,0.233723,0.426799,0.234033,3.776059,9.028155,0.97719,5400,325.042737,801
110.615385,0.245908,0.466501,0.295684,3.532012,9.126962,1.296044,4425,342.596952,801
116.230769,0.266954,0.439206,0.464222,3.538699,9.113195,0.933916,6021,330.369856,801
126.769231,0.234462,0.521092,0.693904,3.768013,8.983701,1.177666,4914,326.119627,801
120.846154,0.241108,0.486352,0.463082,3.723237,9.025979,1.071382,4867,327.453388,801
117.769231,0.234092,0.473945,0.436516,3.136324,9.243426,1.151346,4485,336.635115,801
108.769231,0.257354,0.426799,0.553625,3.423685,9.141051,1.296882,4310,340.379061,801
116.846154,0.245908,0.414392,0.284357,3.102172,9.262487,0.889166,5057,331.745372,801
114.307692,0.251077,0.471464,0.600427,3.307624,9.188566,1.156311,4837,347.938232,801
109.461538,0.237785,0.488834,0.444757,4.039341,8.8857,0.972713,5497,335.713243,801
110.769231,0.227446,0.397022,0.390543,5.177507,8.267708,1.134311,4720,342.773943,801
125.846154,0.2352,0.436725,0.740487,5.039415,8.320461,0.972942,5041,346.692162,801
119.769231,0.249969,0.471464,0.47503,5.024232,8.341802,1.170533,4396,336.266856,801
119.461538,0.252923,0.406948,0.535622,5.0121,8.381248,1.087763,5097,342.10974,801
111.923077,0.222646,0.416873,0.739866,5.139591,8.249441,1.049856,4634,343.724012,801
125.846154,0.261415,0.508685,0.500538,5.086435,8.315235,1.068314,4430,315.335457,801
120.076923,0.258831,0.409429,0.347067,4.521036,8.642136,1.10583,4208,321.337681,801
117.769231,0.2784,0.488834,-0.142317,4.887832,8.451981,1.073877,4415,341.013287,801
114.846154,0.2544,0.42928,0.410675,4.634415,8.592755,1.091382,4571,324.083186,801
105.846154,0.1872,0.414392,-0.057564,4.890974,8.456344,1.019528,4336,329.327674,801
117.615385,0.229292,0.414392,0.505948,4.221173,8.801316,1.010509,4485,327.106848,801
110.538462,0.254769,0.416873,0.032759,4.242618,8.807393,1.197187,4011,340.265011,801
112.461538,0.250708,0.44665,0.102364,4.579578,8.635034,1.125662,4326,329.62463,801
103.923077,0.234092,0.424318,0.202701,4.873294,8.473391,1.062222,4154,333.361428,801
108,0.209723,0.382134,0.517044,4.218077,8.803825,1.049362,4564,332.190324,801
112.307692,0.231508,0.404466,0.761667,4.431034,8.667689,1.078095,4296,335.595148,801
115.846154,0.2448,0.421836,1.04843,4.189439,8.76523,1.064912,4285,326.352793,801
114.230769,0.2256,0.387097,0.763232,4.9234,8.392909,1.167354,4141,338.914598,801
125.230769,0.276554,0.491315,0.291057,4.903981,8.45731,1.133184,4513,332.253751,801
111.461538,0.250708,0.471464,0.758835,4.893403,8.425783,1.132995,4176,327.984835,801
113.076923,0.248123,0.441687,0.429851,3.995796,8.894793,1.094542,4315,312.651466,801
107.615385,0.257354,0.441687,0.498109,3.650064,9.034071,1.218641,4141,323.884773,801
106.384615,0.249231,0.491315,0.815007,3.858291,8.944104,1.245762,4028,326.934658,801
119.692308,0.247015,0.506203,0.347332,3.86987,8.979361,1.239253,3971,322.202972,801
108.153846,0.185723,0.560794,0.020731,0.975154,9.757926,0.880631,8277,331.506317,802
109.307692,0.2064,0.528536,0.012017,0.973531,9.758122,0.651366,9365,311.050903,802
109.615385,0.169477,0.389578,-0.003476,0.970492,9.758409,0.898564,5892,319.407795,802
110.923077,0.245169,0.655087,0.014595,0.988276,9.756648,0.996431,5277,315.927373,802
106.538462,0.151015,0.426799,0.01821,0.976524,9.757811,1.078387,5356,319.07884,802
115.153846,0.224492,0.548387,0.017013,0.980875,9.757362,0.97448,6429,319.895654,802
95.615385,0.165785,0.471464,0.020869,0.979217,9.757523,0.78488,6490,323.327361,802
109.923077,0.2256,0.53598,0.005468,0.985571,9.756901,0.996665,4924,315.324059,802
103.461538,0.269538,0.635236,0.006688,0.987919,9.756683,0.928577,7096,324.992221,802
109.230769,0.261415,0.565757,0.012535,0.979413,9.757534,0.925707,6628,321.238518,802
116.846154,0.228554,0.585608,0.018716,0.991119,9.756314,0.983352,5611,329.890839,802
113.230769,0.256246,0.583127,0.030089,0.962711,9.759158,1.110726,4677,318.508306,802
94.307692,0.204185,0.528536,0.176342,0.525067,9.790892,0.639602,8454,342.391075,802
103.384615,0.207138,0.488834,0.173695,0.521487,9.791157,0.679478,6526,343.565503,802
107.461538,0.210831,0.521092,0.171231,0.515076,9.791548,0.610388,7399,328.494756,802
130.461538,0.152492,0.449132,-0.174236,7.115706,6.729134,0.713924,5701,316.015608,802
146.230769,0.203077,0.506203,-0.238212,7.017578,6.835768,0.857822,6060,334.546616,802
165.692308,0.2064,0.508685,-0.35265,7.220694,6.619979,0.921493,6138,328.31439,802
144.769231,0.2448,0.583127,-0.14013,7.25625,6.587404,1.005336,5030,325.106466,802
146.846154,0.210831,0.414392,-0.449062,7.25465,6.569759,1.083498,4599,340.198757,802
151.461538,0.207138,0.531017,-0.370698,7.250287,6.58242,1.006136,4466,333.97349,802
140.769231,0.252554,0.506203,-0.236531,7.182087,6.658897,1.16234,4139,331.872445,802
141.307692,0.211938,0.456576,-0.262464,6.530289,7.299196,0.98627,4521,323.146982,802
138.923077,0.242954,0.568238,-0.225458,6.675138,7.164476,0.954065,5419,318.904792,802
136.692308,0.240369,0.605459,-0.672391,6.693797,7.119654,1.071536,4086,344.734658,802
131.923077,0.211569,0.48139,-0.436746,7.028156,6.816649,1.031074,4308,324.682566,802
152.692308,0.221169,0.471464,-0.444527,7.032875,6.806923,1.000311,5276,323.743864,802
143.230769,0.239631,0.521092,-0.268623,6.937786,6.912578,1.05781,4892,324.394218,802
146.615385,0.224862,0.483871,-0.388148,6.693912,7.142871,1.118217,4167,315.610968,802
139.769231,0.233354,0.476427,-0.567714,6.724334,7.103804,1.027262,4106,335.513061,802
153.076923,0.218585,0.439206,-0.636213,6.918863,6.911634,0.963789,5102,324.799607,802
140.307692,0.2352,0.565757,-0.820475,7.007345,6.798969,1.071491,4622,345.186811,802
129,0.145108,0.389578,0.137264,0.221176,9.803128,0.785298,7187,324.59778,802
113.153846,0.142154,0.42928,0.131508,0.227138,9.80307,1.005263,5075,321.525598,802
112.307692,0.141046,0.421836,0.160043,0.219898,9.802782,1.030698,5036,319.966296,802
159.153846,0.160615,0.377171,-0.13137,4.780565,8.54524,0.985214,6260,335.266274,802
143.769231,0.215262,0.434243,-0.097621,4.950357,8.455446,0.949496,4585,351.707008,802
139.384615,0.207508,0.516129,0.263097,5.160437,8.326147,0.984996,5165,327.814847,802
137.692308,0.221169,0.513648,-0.125201,5.397624,8.175658,0.975535,4563,349.407268,802
148.384615,0.234462,0.511166,-0.20947,5.426619,8.15967,0.87064,5321,342.308313,802
136.307692,0.251815,0.473945,-0.345571,5.375478,8.182702,1.02706,4361,318.37395,802
147.076923,0.208985,0.424318,-0.261486,5.533058,8.082618,0.853274,5119,334.817902,802
160,0.214154,0.404466,-0.08085,5.538871,8.076068,0.817308,8526,335.991179,802
140.461538,0.220062,0.434243,-0.14036,5.350281,8.205309,1.01122,4752,327.806541,802
144.230769,0.238523,0.528536,-0.148187,5.628342,8.015695,1.04224,4438,330.674697,802
138.769231,0.251077,0.483871,-0.251483,5.599152,8.032558,1.136074,4112,343.355437,802
144.307692,0.242215,0.578164,-0.20749,5.771465,7.915104,0.925438,9875,338.516116,802
153,0.229292,0.526055,-0.045398,5.918259,7.81068,0.952199,5531,326.712732,802
143.692308,0.232246,0.51861,-0.387884,5.840897,7.856815,0.969822,4929,330.390646,802
146.692308,0.240369,0.471464,-0.375625,5.84161,7.859312,1.037283,4454,348.924898,802
132.461538,0.223754,0.44665,-0.345329,5.542588,8.073478,1.010262,4462,331.296808,802
141,0.227446,0.483871,-0.490098,5.797767,7.882357,1.031794,4452,336.803438,802
139.153846,0.231138,0.506203,-0.546396,0.741719,9.762991,1.079354,5732,315.717028,802
139,0.240738,0.548387,-0.551725,0.744838,9.762542,1.087821,4417,319.231291,802
128.076923,0.249969,0.682382,-0.46931,0.7463,9.765776,0.675067,8195,317.793454,802
158,0.235938,0.476427,-0.655885,0.79712,9.751227,1.081789,4318,323.567107,802
132.923077,0.196062,0.46402,-0.587385,0.783249,9.757258,0.962362,5212,319.498823,802
141.384615,0.251077,0.602978,-0.58727,0.783641,9.757247,1.145279,4418,325.694099,802
152.846154,0.257723,0.538462,-0.575069,0.766467,9.759434,1.282037,3751,324.861997,802
116.615385,0.205292,0.416873,0.719285,0.507502,9.760562,0.884097,4902,333.971184,802
157.307692,0.2496,0.55335,0.303983,0.223938,9.798639,1.131159,4396,346.032571,802
151,0.207877,0.379653,0.124752,0.232663,9.802403,1.063622,4402,329.506899,802
120.230769,0.2016,0.342432,0.533608,6.568446,7.249516,0.667368,8685,344.704784,900
128.769231,0.192738,0.337469,0.628087,6.720144,7.107476,1.024762,6981,350.083277,900
128.384615,0.204185,0.322581,0.741604,6.946362,6.865684,1.047532,8093,329.572514,900
136.076923,0.200123,0.334988,0.728447,7.108419,6.709635,1.159679,6362,322.614958,900
114.538462,0.2064,0.344913,0.753287,7.091257,6.724622,1.164043,7254,336.500072,900
132.230769,0.199754,0.344913,0.862868,7.066705,6.735937,0.829437,5718,333.194341,900
129.846154,0.185354,0.332506,0.78714,7.061571,6.751407,0.715343,6637,334.663057,900
124.307692,0.189046,0.344913,0.779842,7.035626,6.777433,0.985838,6544,348.876559,900
126.307692,0.181292,0.322581,0.597491,7.10385,6.72598,0.884161,5381,327.072801,900
122.307692,0.189046,0.352357,0.650118,6.98079,6.847981,1.006052,5023,338.141832,900
133.538462,0.190154,0.325062,0.624173,6.996191,6.835952,1.185426,4542,324.424695,900
131.384615,0.189415,0.327543,0.713979,6.793651,7.024035,1.138296,5117,336.943375,900
137.076923,0.173908,0.312655,0.833228,6.865339,6.942356,0.862597,6162,344.00379,900
124.153846,0.193846,0.332506,0.67985,6.813012,7.012364,1.0144,5014,339.852228,900
130.230769,0.195323,0.347395,0.646872,6.842168,6.98285,1.202152,5012,342.901764,900
129.230769,0.174277,0.320099,0.857677,6.856925,6.947916,1.071766,5032,339.562548,900
119.076923,0.191262,0.344913,0.722278,6.927151,6.897419,0.960287,4913,345.095237,900
135.307692,0.216738,0.349876,0.364264,8.12637,5.465652,0.705157,7033,324.253749,900
145.538462,0.178708,0.330025,0.474973,8.123941,5.457986,0.742203,6935,334.539907,900
138.538462,0.2064,0.354839,0.498903,8.109345,5.480661,0.805513,6431,330.81688,900
136.615385,0.214523,0.367246,0.405437,7.856112,5.842393,0.729471,5997,338.398835,900
127.769231,0.213046,0.364764,0.345076,7.977054,5.680692,0.816549,6201,334.845874,900
139.923077,0.182769,0.334988,0.581296,8.161327,5.389129,0.743004,6309,336.780862,900
137.153846,0.196062,0.330025,0.422392,8.243478,5.280527,0.843832,6000,335.452176,900
140.461538,0.192738,0.344913,0.428551,8.185672,5.373763,0.779555,6024,342.131028,900
136.846154,0.186092,0.33995,0.349553,8.223933,5.313781,0.90328,5863,326.009542,900
135.153846,0.192369,0.354839,0.475215,8.170133,5.387909,0.887219,6307,324.605078,900
141.769231,0.213046,0.349876,0.393984,8.216187,5.328031,1.052444,5318,319.272285,900
136,0.210462,0.347395,0.443422,8.182345,5.378171,1.124461,4417,334.814528,900
134.769231,0.205292,0.349876,0.520417,8.222586,5.302811,0.944622,5633,342.622701,900
147.307692,0.186092,0.344913,0.418398,8.235536,5.296273,1.030153,4801,342.67111,900
130.384615,0.209723,0.354839,0.484791,8.123757,5.465398,1.003141,4899,333.098431,900
133.846154,0.188308,0.342432,0.502874,8.242891,5.280193,0.825414,5330,356.623692,900
147.769231,0.179077,0.330025,0.360109,8.206886,5.345792,0.972151,4854,326.71312,900
152.076923,0.176492,0.312655,0.334417,8.252169,5.27689,0.816534,5867,350.374774,900
140.769231,0.187938,0.337469,0.276024,8.258937,5.273379,0.842707,5697,359.384569,900
127.692308,0.198277,0.344913,0.333105,8.141863,5.445358,0.967528,4932,340.596519,900
128.076923,0.188308,0.322581,0.525539,6.845771,6.98818,0.883913,5623,342.672843,900
138.923077,0.1728,0.332506,0.316875,7.202449,6.634137,0.926286,5997,328.265973,900
