user_id,sample,keydown,TAP,keyup,TAR,PressureSize
32,1,2,56427494646903,2,56427571356903,0.098039225
32,1,4,56428133389903,4,56428226214903,0.098039225
32,1,6,56428820166904,6,56428896051904,0.10196079
32,1,8,56429536606903,8,56429596115904,0.09411766
32,1,0,56430221361904,0,56430296602904,0.10196079
32,1,8,56430875055903,8,56430934695903,0.10980393
32,1,5,56431513334903,5,56431588916903,0.10588236
32,1,2,56432151256903,2,56432211250903,0.10980393
32,1,E,56433237897902,E,56433281871905,0.098039225
32,2,1,56434509187902,1,56434602147904,0.098039225
32,2,3,56435350186902,3,56435410560904,0.09411766
32,2,7,56436018822903,7,56436079521903,0.10980393
32,2,9,56436889154904,9,56436949480904,0.11764707
32,2,6,56437620822903,6,56437680465904,0.10588236
32,2,6,56438459587904,6,56438535877904,0.11764707
32,2,6,56439237348904,6,56439313960904,0.10980393
32,2,6,56440031679905,6,56440091174905,0.10196079
32,2,2,56440792962904,2,56440869055904,0.10980393
32,2,4,56441539545902,4,56441600079904,0.10196079
32,2,6,56442285952903,6,56442346287903,0.10196079
32,2,8,56443078889903,8,56443171403903,0.10980393
32,2,0,56443842207904,0,56443935223904,0.098039225
32,2,8,56444636594902,8,56444713207905,0.098039225
32,2,5,56445414631901,5,56445491132905,0.10196079
32,2,2,56446161940903,2,56446221824904,0.10980393
32,2,E,56446908032903,E,56446984662903,0.10588236
32,3,1,56448506823903,1,56448583053904,0.10196079
32,3,3,56449238643903,3,56449314924903,0.11372550000000001
32,3,7,56449985438902,7,56450062048904,0.121568635
32,3,9,56450686473904,9,56450795395904,0.10588236
32,3,6,56451326624903,6,56451386857903,0.10980393
32,3,6,56451965279903,6,56452041072903,0.11372550000000001
32,3,6,56452665477904,6,56452741586904,0.11372550000000001
32,3,6,56453382499904,6,56453458174904,0.11372550000000001
32,3,2,56453989456904,2,56454065875904,0.1254902
32,3,4,56454660538904,4,56454751881904,0.10980393
32,3,6,56455314320903,6,56455390687903,0.121568635
32,3,8,56455937521903,8,56456030604903,0.1254902
32,3,0,56456654777904,0,56456731278904,0.121568635
32,3,8,56457370743901,8,56457430974905,0.10588236
32,3,5,56458039312903,5,56458132342903,0.10980393
32,3,2,56458678994903,2,56458739476903,0.11764707
32,3,E,56459487217904,E,56459531386904,0.10588236
32,4,1,56461162092903,1,56461222076904,0.10980393
32,4,3,56461831032903,3,56461907448904,0.11764707
32,4,7,56462485670904,7,56462561748904,0.1254902
32,4,9,56463155494904,9,56463231505904,0.11372550000000001
32,4,6,56463810203904,6,56463869424904,0.10588236
32,4,6,56464463233904,6,56464555475904,0.121568635
32,4,6,56465117238904,6,56465210238904,0.13725491
32,4,6,56465820514904,6,56465911804904,0.14117648
32,4,2,56466458613904,2,56466535236904,0.11372550000000001
32,4,4,56467143776904,4,56467220618904,0.11372550000000001
32,4,6,56467782690904,6,56467891752904,0.11372550000000001
32,4,8,56468438826904,8,56468515490904,0.14117648
32,4,0,56469046705904,0,56469172230904,0.1254902
32,4,8,56469703441904,8,56469845582904,0.10588236
32,4,5,56470376671904,5,56470453299904,0.10196079
32,4,2,56471015673904,2,56471108152904,0.10980393
32,4,E,56471639686904,E,56471699877904,0.11372550000000001
32,5,1,56475836370904,1,56475945385904,0.11764707
32,5,3,56476616050901,3,56476676442905,0.098039225
32,5,7,56477254045903,7,56477330737903,0.11764707
32,5,9,56477892701903,9,56477969319903,0.11764707
32,5,6,56478500620903,6,56478577202903,0.11372550000000001
32,5,6,56479154805903,6,56479214961903,0.121568635
32,5,6,56479793066903,6,56479886230903,0.15294118
32,5,6,56480448537903,6,56480541548903,0.13333334
32,5,2,56481088212903,2,56481180785903,0.11372550000000001
32,5,4,56481758745903,4,56481851531903,0.10588236
32,5,6,56482413924903,6,56482506589903,0.11764707
32,5,8,56483053472903,8,56483113604903,0.10196079
32,5,0,56483691498903,0,56483784405903,0.11764707
32,5,8,56484315455903,8,56484408548903,0.12941177
32,5,5,56484971929903,5,56485063836903,0.10980393
32,5,2,56485626028903,2,56485686243903,0.10980393
32,5,E,56486386751900,E,56486431688905,0.10196079
32,6,1,56488154972904,1,56488231522904,0.10980393
32,6,3,56488840217904,3,56488916899904,0.10980393
32,6,7,56489463397903,7,56489540262903,0.10980393
32,6,9,56490117909903,9,56490194268903,0.1254902
32,6,6,56490787637904,6,56490864225904,0.11372550000000001
32,6,6,56491503967903,6,56491564329903,0.12941177
32,6,6,56492141948903,6,56492218303903,0.1254902
32,6,6,56492812157904,6,56492872315904,0.16862746
32,6,2,56493481485903,2,56493573640903,0.121568635
32,6,4,56494120443903,4,56494213161903,0.11764707
32,6,6,56494760260903,6,56494836942903,0.14509805
32,6,8,56495416377904,8,56495475031904,0.12941177
32,6,0,56496053067904,0,56496145117904,0.12941177
32,6,8,56496676462904,8,56496769405904,0.11764707
32,6,5,56497300976904,5,56497393926904,0.14117648
32,6,2,56497926285904,2,56498002923904,0.11372550000000001
32,6,E,56498874884906,E,56498935225904,0.12941177
32,7,1,56500550750907,1,56500610229904,0.11372550000000001
32,7,3,56501203585904,3,56501263610904,0.11372550000000001
32,7,7,56501825799904,7,56501886128904,0.10588236
32,7,9,56502494642903,9,56502554822903,0.11372550000000001
32,7,6,56503101612903,6,56503161743903,0.10980393
32,7,6,56503755266904,6,56503798679904,0.11372550000000001
32,7,6,56504408812902,6,56504467870904,0.121568635
32,7,6,56505030082904,6,56505090532904,0.12941177
32,7,2,56505652251903,2,56505729105903,0.1254902
32,7,4,56506337944903,4,56506398103904,0.11764707
32,7,6,56506960446904,6,56507036920904,0.11372550000000001
32,7,8,56507599295903,8,56507675848903,0.11764707
32,7,0,56508238012903,0,56508330754903,0.1254902
32,7,8,56508847110903,8,56508923401903,0.13725491
32,7,5,56509500739903,5,56509593933903,0.10588236
32,7,2,56510106840903,2,56510186346903,0.14509805
32,7,E,56510748828903,E,56510792694903,0.09411766
32,8,1,56512748588899,1,56512824987904,0.10196079
32,8,3,56513402816904,3,56513479173903,0.10588236
32,8,7,56514056970903,7,56514149889903,0.10980393
32,8,9,56514773907903,9,56514866798904,0.13333334
32,8,6,56515364184904,6,56515443512904,0.11372550000000001
32,8,6,56515941116904,6,56516020828904,0.12941177
32,8,6,56516613723903,6,56516673814903,0.10588236
32,8,6,56517187155903,6,56517266335903,0.13725491
32,8,2,56517797590903,2,56517890746903,0.13333334
32,8,4,56518514916904,4,56518558481904,0.09411766
32,8,6,56519105770904,6,56519165680904,0.11372550000000001
32,8,8,56519743428903,8,56519787081903,0.10588236
32,8,0,56520334099903,0,56520427066903,0.10588236
32,8,8,56520989147903,8,56521065928903,0.10980393
32,8,5,56521628758903,5,56521704712903,0.121568635
32,8,2,56522250524903,2,56522311756903,0.11372550000000001
32,8,E,56522874035903,E,56522950359903,0.121568635
32,9,1,56524426253904,1,56524502584904,0.11764707
32,9,3,56525065128903,3,56525141404903,0.13333334
32,9,7,56525672660903,7,56525749027903,0.11372550000000001
32,9,9,56526310445903,9,56526371750903,0.1254902
32,9,6,56526903115904,6,56526946779904,0.11372550000000001
32,9,6,56527524357903,6,56527584933904,0.121568635
32,9,6,56528159558903,6,56528239399903,0.121568635
32,9,6,56528801764903,6,56528878193903,0.14509805
32,9,2,56529440682903,2,56529533446903,0.12941177
32,9,4,56530064915903,4,56530125319903,0.121568635
32,9,6,56530687310903,6,56530764666903,0.121568635
32,9,8,56531295141903,8,56531371875903,0.12941177
32,9,0,56531903029903,0,56531979703903,0.10980393
32,9,8,56532557200903,8,56532633921903,0.11764707
32,9,5,56533195986903,5,56533273036903,0.1254902
32,9,2,56533804555903,2,56533848051903,0.13333334
32,9,E,56535792574903,E,56535836570905,0.10588236
33,0,1,41539985179018,1,41540061165021,0.16862746
33,0,3,41540730930021,3,41540791976021,0.15686275
33,0,7,41541228515020,7,41541308033020,0.19215688
33,0,9,41541743466020,9,41541822715020,0.15686275
33,0,6,41542150852020,6,41542230089020,0.19607845
33,0,6,41542511055021,6,41542622846020,0.19607845
33,0,6,41542934446020,6,41543030849020,0.19607845
33,0,6,41543296325020,6,41543408226021,0.19607845
33,0,2,41544358385021,2,41544435052021,0.20392159
33,0,4,41544684852020,4,41544764246020,0.20000002
33,0,6,41545326903020,6,41545419316020,0.18039216
33,0,8,41545793446020,8,41545905488020,0.21960786
33,0,0,41546279292020,0,41546407450020,0.19607845
33,0,8,41546595858020,8,41546691492020,0.20000002
33,0,5,41546895203020,5,41546974477020,0.19215688
33,0,2,41547209036020,2,41547256054020,0.098039225
33,0,E,41548050639020,E,41548127216020,0.18431373
33,1,1,41551802557023,1,41551878625020,0.18431373
33,1,3,41552345472020,3,41552424940020,0.17254902
33,1,7,41552829418020,7,41552924957020,0.19607845
33,1,9,41553283497020,9,41553379478021,0.18431373
33,1,6,41553660381020,6,41553739351020,0.20000002
33,1,6,41553943166020,6,41554022434020,0.19215688
33,1,6,41554195094020,6,41554290733020,0.20000002
33,1,6,41554680306020,6,41554792278020,0.20000002
33,1,2,41555135319020,2,41555230840020,0.20000002
33,1,4,41555418786020,4,41555482043020,0.19607845
33,1,6,41555840267020,6,41555952073020,0.18039216
33,1,8,41557057823022,8,41557149624021,0.21568629
33,1,0,41557430568021,0,41557543205021,0.18431373
33,1,8,41557730987020,8,41557842755020,0.20000002
33,1,5,41557984453020,5,41558080144020,0.19215688
33,1,2,41558221621021,2,41558284897021,0.19215688
33,1,E,41559034071020,E,41559126493020,0.20784315
33,2,1,41560679881024,1,41560772149021,0.20784315
33,2,3,41561084395020,3,41561180109020,0.18431373
33,2,7,41561460719020,7,41561572632020,0.18431373
33,2,9,41561977743020,9,41562089730020,0.19607845
33,2,6,41563333808019,6,41563426213021,0.20784315
33,2,6,41563568065021,6,41563647534021,0.22352943
33,2,6,41563789278021,6,41563869000021,0.21568629
33,2,6,41564041469021,6,41564137213021,0.18823531
33,2,2,41564669866021,2,41564761577021,0.21176472
33,2,4,41564980821021,4,41565076524021,0.21568629
33,2,6,41565419547021,6,41565531482021,0.20000002
33,2,8,41565766027021,8,41565862051021,0.22352943
33,2,0,41566081341021,0,41566193044021,0.20000002
33,2,8,41566319352021,8,41566431783021,0.22352943
33,2,5,41566604671021,5,41566700224021,0.21176472
33,2,2,41566841959021,2,41566921291021,0.23137257
33,2,E,41568429176020,E,41568521425020,0.18823531
33,3,1,41569919538019,1,41569996299021,0.20000002
33,3,3,41570354629020,3,41570434118020,0.20392159
33,3,7,41570776840020,7,41570888849020,0.22745100000000001
33,3,9,41571324829020,9,41571420428020,0.1764706
33,3,6,41572555575020,6,41572616038020,0.21568629
33,3,6,41572788322020,6,41572867892020,0.20784315
33,3,6,41573055915020,6,41573135709020,0.20000002
33,3,6,41573339006020,6,41573451013020,0.19607845
33,3,2,41573732431020,2,41573844103020,0.21568629
33,3,4,41574016553020,4,41574112261020,0.18823531
33,3,6,41574471155020,6,41574566563020,0.15686275
33,3,8,41574754607020,8,41574866678020,0.21960786
33,3,0,41575116780020,0,41575212292020,0.18431373
33,3,8,41575369295020,8,41575464927020,0.20000002
33,3,5,41575653638020,5,41575748986020,0.19607845
33,3,2,41575921494020,2,41576017006020,0.20784315
33,3,E,41577385885023,E,41577477527021,0.21176472
33,4,1,41578597585019,1,41578690629021,0.20784315
33,4,3,41579002191020,3,41579114533020,0.23137257
33,4,7,41579395528020,7,41579507643020,0.18431373
33,4,9,41579850551020,9,41579945909020,0.20392159
33,4,6,41580849165021,6,41580925396021,0.20784315
33,4,6,41581098235020,6,41581193810021,0.21960786
33,4,6,41581351083020,6,41581447105020,0.18431373
33,4,6,41581650450020,6,41581762503020,0.20392159
33,4,2,41582059326020,2,41582154616020,0.19607845
33,4,4,41582327148020,4,41582422854020,0.21568629
33,4,6,41582781466021,6,41582893270020,0.1764706
33,4,8,41583112414020,8,41583208130021,0.22745100000000001
33,4,0,41583365624021,0,41583493940021,0.18823531
33,4,8,41583651022020,8,41583746578020,0.21176472
33,4,5,41583934977021,5,41584030910021,0.21176472
33,4,2,41584187844020,2,41584267339020,0.21568629
33,4,E,41584765166020,E,41584828201020,0.1764706
33,5,1,41585591667021,1,41585684257020,0.2392157
33,5,3,41585996542020,3,41586092172020,0.23137257
33,5,7,41586388455020,7,41586484134020,0.22745100000000001
33,5,9,41586796253020,9,41586908091021,0.20784315
33,5,6,41587158084020,6,41587237566020,0.21176472
33,5,6,41587425758020,6,41587504987020,0.20392159
33,5,6,41587708640020,6,41587788125020,0.19215688
33,5,6,41588038119020,6,41588166572020,0.20000002
33,5,2,41588401436020,2,41588513174020,0.19607845
33,5,4,41588747806020,4,41588827157020,0.19215688
33,5,6,41589185382020,6,41589297416020,0.20392159
33,5,8,41589501134020,8,41589596565020,0.20784315
33,5,0,41589769235020,0,41589881734020,0.18039216
33,5,8,41590038485020,8,41590134236020,0.19215688
33,5,5,41590291381020,5,41590370884020,0.21568629
33,5,2,41590512277020,2,41590591919020,0.22352943
33,5,E,41591074078020,E,41591121001020,0.15686275
33,6,1,41592101189021,1,41592193702020,0.20000002
33,6,3,41592536830020,3,41592616062020,0.19607845
33,6,7,41592943652020,7,41593039158021,0.19215688
33,6,9,41593351144020,9,41593446930020,0.19607845
33,6,6,41593665837020,6,41593744983020,0.18823531
33,6,6,41593918011020,6,41593997039020,0.20784315
33,6,6,41594200916020,6,41594280417020,0.20784315
33,6,6,41594499611020,6,41594595217020,0.21568629
33,6,2,41595792417020,2,41595885952020,0.22352943
33,6,4,41596089757020,4,41596168921020,0.22745100000000001
33,6,6,41596527456020,6,41596623182020,0.18039216
33,6,8,41596826963020,8,41596938433020,0.21568629
33,6,0,41597080379020,0,41597208624020,0.19607845
33,6,8,41597366964020,8,41597463401020,0.22745100000000001
33,6,5,41597605226020,5,41597701315020,0.18823531
33,6,2,41597826896020,2,41597906588020,0.20392159
33,6,E,41598419775020,E,41598466308020,0.13725491
33,7,1,41599601492021,1,41599693897020,0.20392159
33,7,3,41599990721020,3,41600086257020,0.21568629
33,7,7,41600398228020,7,41600510107020,0.21176472
33,7,9,41600915146020,9,41601027288020,0.19215688
33,7,6,41601589854020,6,41601682750020,0.22352943
33,7,6,41601855521020,6,41601934659020,0.20392159
33,7,6,41602123297020,6,41602218793020,0.20392159
33,7,6,41602406866020,6,41602519070020,0.20000002
33,7,2,41602800266020,2,41602879404020,0.21176472
33,7,4,41603083747020,4,41603179438020,0.20392159
33,7,6,41603553575020,6,41603681597020,0.18823531
33,7,8,41603901028020,8,41603996704020,0.21568629
33,7,0,41604169382020,0,41604281390020,0.20392159
33,7,8,41604423116020,8,41604518659020,0.23137257
33,7,5,41604660368020,5,41604756097020,0.19215688
33,7,2,41604882731020,2,41604945521020,0.21176472
33,7,E,41605458862020,E,41605505427020,0.17254902
33,8,1,41606579068020,1,41606655474021,0.21960786
33,8,3,41606983067020,3,41607078725020,0.21960786
33,8,7,41607359434020,7,41607455398020,0.18431373
33,8,9,41607782598020,9,41607878329020,0.20784315
33,8,6,41608159462020,6,41608222422020,0.20784315
33,8,6,41608379646020,6,41608459052020,0.21568629
33,8,6,41608631938020,6,41608727562020,0.18823531
33,8,6,41608931167020,6,41609026796020,0.19607845
33,8,2,41609277043020,2,41609372496020,0.22745100000000001
33,8,4,41609529807020,4,41609608984020,0.22352943
33,8,6,41610233278020,6,41610310157020,0.1764706
33,8,8,41610513347020,8,41610592790020,0.20000002
33,8,0,41610765613020,0,41610877492020,0.20784315
33,8,8,41611019308020,8,41611131334020,0.21568629
33,8,5,41611273121021,5,41611368907021,0.20392159
33,8,2,41611494945021,2,41611574483021,0.20784315
33,8,E,41612121314020,E,41612181544020,0.18431373
33,9,1,41613146459019,1,41613239614020,0.23529413
33,9,3,41613551701020,3,41613664137020,0.2392157
33,9,7,41613913937020,7,41614009825020,0.23137257
33,9,9,41614384038020,9,41614479632020,0.19215688
33,9,6,41615165905019,6,41615258721020,0.21568629
33,9,6,41615431628020,6,41615527190020,0.22352943
33,9,6,41615684274020,6,41615779788020,0.21960786
33,9,6,41615968215020,6,41616063965020,0.2392157
33,9,2,41616391266020,2,41616487300020,0.20000002
33,9,4,41616675424020,4,41616754732020,0.21960786
33,9,6,41617129167020,6,41617240734020,0.19607845
33,9,8,41617460467020,8,41617539251020,0.23529413
33,9,0,41617712126021,0,41617840441020,0.21176472
33,9,8,41617982015021,8,41618077680021,0.19607845
33,9,5,41618235066021,5,41618314300021,0.21568629
33,9,2,41618455986021,2,41618535127021,0.22745100000000001
33,9,E,41619952479020,E,41620044655020,0.22352943
34,0,1,3134920561927,1,3135029488926,0.1764706
34,0,3,3135545263927,3,3135652441927,0.19215688
34,0,7,3136119276927,7,3136253201927,0.16078432
34,0,9,3136637350926,9,3136782009926,0.18823531
34,0,6,3137124821926,6,3137256647928,0.18431373
34,0,6,3137428707927,6,3137555310927,0.18823531
34,0,6,3137824665927,6,3137951727927,0.18039216
34,0,6,3138293476927,6,3138402975927,0.18039216
34,0,2,3139602537927,2,3139734323928,0.18823531
34,0,4,3140009497927,4,3140151467927,0.17254902
34,0,6,3140530275927,6,3140664616926,0.16078432
34,0,8,3140919644926,8,3141079942926,0.1764706
34,0,0,3141439750927,0,3141604393927,0.1764706
34,0,8,3141886865927,8,3142026254927,0.17254902
34,0,5,3142263981927,5,3142395606926,0.16862746
34,0,2,3142611926928,2,3142726029927,0.18823531
34,0,E,3143951934926,E,3144140433926,0.16470589
34,1,1,3145319972927,1,3145453470928,0.18823531
34,1,3,3145795917926,3,3145951163927,0.1764706
34,1,7,3146359895927,7,3146491771927,0.16078432
34,1,9,3146986521927,9,3147127634926,0.18431373
34,1,6,3148931945926,6,3149063552926,0.18039216
34,1,6,3149274672927,6,3149418607927,0.18431373
34,1,6,3149829413927,6,3149919960927,0.18039216
34,1,6,3151522065926,6,3151661981928,0.19215688
34,1,2,3152721907926,2,3152878274926,0.18823531
34,1,4,3153159550927,4,3153271656926,0.18431373
34,1,6,3153648218927,6,3153790831928,0.18039216
34,1,8,3154138771927,8,3154278460928,0.16470589
34,1,0,3154562309927,0,3154754642927,0.16470589
34,1,8,3155003602927,8,3155163310927,0.18039216
34,1,5,3155450995927,5,3155607538927,0.18431373
34,1,2,3155904240926,2,3156063383927,0.19607845
34,1,E,3157491803926,E,3157686976927,0.15686275
34,2,1,3159363270928,1,3159507534927,0.18039216
34,2,3,3160065271926,3,3160196629926,0.16078432
34,2,7,3160768414927,7,3160900110927,0.16862746
34,2,9,3161353100927,9,3161524399927,0.17254902
34,2,6,3162457158927,6,3162617068927,0.1764706
34,2,6,3162795707926,6,3162984329927,0.17254902
34,2,6,3163255626927,6,3163411522927,0.18039216
34,2,6,3163820896926,6,3163976816926,0.18431373
34,2,2,3164961476927,2,3165115989927,0.18823531
34,2,4,3165418328926,4,3165575727926,0.16862746
34,2,6,3166013895927,6,3166170880928,0.17254902
34,2,8,3166484429927,8,3166677745927,0.16470589
34,2,0,3166974937927,0,3167184015926,0.17254902
34,2,8,3167806301926,8,3167982635926,0.1764706
34,2,5,3168327107927,5,3168503015927,0.19215688
34,2,2,3168772508928,2,3168913513927,0.18431373
34,2,E,3169970008926,E,3170166274928,0.14901961
34,3,1,3172087478927,1,3172283827928,0.14509805
34,3,3,3172608588926,3,3172767748926,0.19607845
34,3,7,3173659252926,7,3173815416927,0.16078432
34,3,9,3174174004927,9,3174317717927,0.18039216
34,3,6,3174681126926,6,3174871357927,0.19215688
34,3,6,3175060529927,6,3175236784927,0.1764706
34,3,6,3175459547926,6,3175616711926,0.18431373
34,3,6,3175935099927,6,3176122884926,0.16078432
34,3,2,3177137667926,2,3177276220926,0.17254902
34,3,4,3177590024926,4,3177735675926,0.18431373
34,3,6,3178124651927,6,3178287242927,0.18039216
34,3,8,3178583558927,8,3178759417927,0.18039216
34,3,0,3179088100927,0,3179263584927,0.17254902
34,3,8,3179562402928,8,3179742551927,0.19607845
34,3,5,3179990033926,5,3180168278926,0.18039216
34,3,2,3180387335928,2,3180546807928,0.20392159
34,3,E,3181541214928,E,3181719586927,0.15686275
34,4,1,3183674494927,1,3183884150928,0.16078432
34,4,3,3184323275927,3,3184478247928,0.17254902
34,4,7,3185317881926,7,3185477612927,0.16470589
34,4,9,3185840540927,9,3186030208928,0.17254902
34,4,6,3186392660928,6,3186567036928,0.18039216
34,4,6,3186818153926,6,3186964862926,0.16078432
34,4,6,3187429875926,6,3187591096926,0.16078432
34,4,6,3188775736928,6,3188946845927,0.19215688
34,4,2,3189709058928,2,3189853161926,0.18823531
34,4,4,3190212512927,4,3190356551927,0.16862746
34,4,6,3190654655927,6,3190815840927,0.18039216
34,4,8,3191082834928,8,3191241251927,0.18431373
34,4,0,3191590878928,0,3191746060927,0.18431373
34,4,8,3191982339926,8,3192141680926,0.16862746
34,4,5,3192382439927,5,3192557518928,0.16470589
34,4,2,3192827003927,2,3192981947927,0.18039216
34,4,E,3194429387927,E,3194652600928,0.17254902
34,5,1,3195820949926,1,3196007677926,0.1764706
34,5,3,3196383183928,3,3196527749928,0.19607845
34,5,7,3197059226926,7,3197201851928,0.16470589
34,5,9,3197611711927,9,3197766436927,0.1764706
34,5,6,3198358763927,6,3198553725928,0.18431373
34,5,6,3198730546926,6,3198887111927,0.18823531
34,5,6,3199157443926,6,3199296305926,0.15686275
34,5,6,3199733346927,6,3199876630927,0.18039216
34,5,2,3200995298927,2,3201156725927,0.16078432
34,5,4,3201499758928,4,3201643140927,0.1764706
34,5,6,3202039146928,6,3202178804928,0.16862746
34,5,8,3202511317926,8,3202682775926,0.14117648
34,5,0,3203042624927,0,3203239129928,0.1764706
34,5,8,3203520345927,8,3203695323927,0.18039216
34,5,5,3203929802927,5,3204124002927,0.18431373
34,5,2,3204453974926,2,3204584860927,0.18431373
34,5,E,3205572663927,E,3205782501927,0.14901961
34,6,1,3207550971927,1,3207729240928,0.17254902
34,6,3,3208256813927,3,3208434774927,0.18039216
34,6,7,3209169547927,7,3209324785927,0.14117648
34,6,9,3209792636928,9,3210001995928,0.1764706
34,6,6,3210392682926,6,3210602111928,0.1764706
34,6,6,3210775947927,6,3210936798928,0.16470589
34,6,6,3211203040927,6,3211365493927,0.15686275
34,6,6,3211676829927,6,3211805442927,0.18039216
34,6,2,3213018219927,2,3213193531927,0.19215688
34,6,4,3213475970927,4,3213617407926,0.16862746
34,6,6,3214292703927,6,3214630406928,0.14901961
34,6,8,3215032709927,8,3215177691927,0.15686275
34,6,0,3215804145927,0,3215995671927,0.16862746
34,6,8,3216263786927,8,3216488307926,0.16470589
34,6,5,3216771683927,5,3216943599927,0.1764706
34,6,2,3217290366927,2,3217430980927,0.18823531
34,6,E,3218136175927,E,3218324602927,0.15686275
34,7,1,3230266139927,1,3230421083928,0.16078432
34,7,3,3231384048926,3,3231527905926,0.19215688
34,7,7,3231981804927,7,3232112703928,0.16862746
34,7,9,3232390489927,9,3232534034927,0.16078432
34,7,6,3232863436927,6,3233040627927,0.16470589
34,7,6,3233369374927,6,3233513401927,0.19215688
34,7,6,3233702567927,6,3233831364927,0.18823531
34,7,6,3234066260927,6,3234166938927,0.18823531
34,7,2,3235604503927,2,3235748943928,0.19215688
34,7,4,3235968007927,4,3236161931927,0.17254902
34,7,6,3236427548926,6,3236588494926,0.18431373
34,7,8,3236842069926,8,3236982553926,0.18431373
34,7,0,3237559125926,0,3237751871927,0.17254902
34,7,8,3237972049928,8,3238115833926,0.18431373
34,7,5,3238304867927,5,3238448699927,0.19215688
34,7,2,3238622607927,2,3238784850927,0.18823531
34,7,E,3239467575927,E,3239645098927,0.16470589
34,8,1,3241645618926,1,3241840574927,0.16862746
34,8,3,3242290791928,3,3242435609927,0.18039216
34,8,7,3242861223927,7,3243016094928,0.18039216
34,8,9,3243282920928,9,3243427713927,0.12941177
34,8,6,3243787077927,6,3243946702927,0.19215688
34,8,6,3244123780927,6,3244280685928,0.18039216
34,8,6,3244600432926,6,3244754688926,0.18039216
34,8,6,3244990654927,6,3245135472928,0.14901961
34,8,2,3246190566927,2,3246352082927,0.1764706
34,8,4,3246633031926,4,3246794063926,0.18431373
34,8,6,3247121699927,6,3247265661927,0.14509805
34,8,8,3247565613927,8,3247758165927,0.1764706
34,8,0,3247991632928,0,3248186697927,0.17254902
34,8,8,3248467126926,8,3248644409926,0.16470589
34,8,5,3248879602926,5,3249076338927,0.17254902
34,8,2,3249356722927,2,3249499082928,0.17254902
34,8,E,3250251422927,E,3250522377927,0.11372550000000001
34,9,1,3251670367927,1,3251846263927,0.16470589
34,9,3,3252164144927,3,3252352418927,0.16470589
34,9,7,3252742733927,7,3252886327927,0.18039216
34,9,9,3253293952927,9,3253469239927,0.16078432
34,9,6,3253983984927,6,3254196149927,0.1764706
34,9,6,3254369784928,6,3254564419926,0.16862746
34,9,6,3254798715928,6,3254956796927,0.1764706
34,9,6,3255285284927,6,3255429474926,0.16862746
34,9,2,3256242552926,2,3256447770927,0.16862746
34,9,4,3256654240926,4,3256861289927,0.1764706
34,9,6,3257096816928,6,3257256537926,0.19215688
34,9,8,3257524181927,8,3257701563927,0.18823531
34,9,0,3257951570927,0,3258127737927,0.13725491
34,9,8,3258426156927,8,3258618350927,0.18823531
34,9,5,3258855712927,5,3259030537927,0.20000002
34,9,2,3259256161926,2,3259428536927,0.18431373
34,9,E,3260161601926,E,3260402244928,0.16078432
35,0,1,3013397227033,1,3013441080033,0.11764707
35,0,3,3014035031032,3,3014094599032,0.15686275
35,0,7,3014657209031,7,3014733041031,0.11764707
35,0,9,3015265108032,9,3015357334032,0.1254902
35,0,6,3016105165032,6,3016214653032,0.14117648
35,0,6,3016573011032,6,3016668787032,0.13725491
35,0,6,3016996100032,6,3017075379032,0.1254902
35,0,6,3017371706032,6,3017434702032,0.13725491
35,0,2,3017854777032,2,3017950473032,0.15294118
35,0,4,3018715699031,4,3018823391031,0.12941177
35,0,6,3019495475031,6,3019586943031,0.14117648
35,0,8,3020007413031,8,3020086651031,0.13725491
35,0,0,3020665478031,0,3020724808031,0.11764707
35,0,8,3021642998032,8,3021719557031,0.1254902
35,0,5,3022000378031,5,3022095734031,0.15294118
35,0,2,3022345734031,2,3022408857031,0.14117648
35,0,E,3024085456032,E,3024162247032,0.13333334
35,1,1,3038429868033,1,3038522598033,0.121568635
35,1,3,3038973434032,3,3039069402032,0.15686275
35,1,7,3040081351031,7,3040173475031,0.11764707
35,1,9,3040624278031,9,3040720402031,0.121568635
35,1,6,3042073023032,6,3042164936032,0.14509805
35,1,6,3042445839032,6,3042524918032,0.13725491
35,1,6,3042837350032,6,3042900266032,0.11764707
35,1,6,3043196219032,6,3043292147032,0.13333334
35,1,2,3043604012032,2,3043699685032,0.14509805
35,1,4,3044402193032,4,3044461955032,0.12941177
35,1,6,3044994812032,6,3045086273032,0.14901961
35,1,8,3045521833032,8,3045601215032,0.12941177
35,1,0,3046052180032,0,3046147665032,0.1254902
35,1,8,3046490601032,8,3046585903032,0.14901961
35,1,5,3046867080032,5,3046979007032,0.13333334
35,1,2,3047259755032,2,3047339009032,0.14509805
35,1,E,3048815484032,E,3048923877032,0.11764707
35,2,1,3051050548032,1,3051142848032,0.14117648
35,2,3,3051578941031,3,3051690840031,0.17254902
35,2,7,3052439925032,7,3052516096032,0.121568635
35,2,9,3052997428032,9,3053076622032,0.13333334
35,2,6,3053450469031,6,3053562908031,0.13725491
35,2,6,3053843693032,6,3053955414032,0.14901961
35,2,6,3054329684032,6,3054408674032,0.14901961
35,2,6,3054797788033,6,3054893385032,0.13725491
35,2,2,3055519073031,2,3055610716031,0.14509805
35,2,4,3056222345033,4,3056312530033,0.121568635
35,2,6,3057124032032,6,3057231533033,0.13333334
35,2,8,3057730119031,8,3057808371031,0.12941177
35,2,0,3058135772032,0,3058247965033,0.11764707
35,2,8,3058528288032,8,3058624210031,0.1254902
