@relation touch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute user_id {1,8,22,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,75,76,77,78,79,80,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,100}
@attribute stroke_duration numeric
@attribute start_x numeric
@attribute start_y numeric
@attribute stop_x numeric
@attribute stop_y numeric
@attribute direct_end_to_end_distance numeric
@attribute mean_resultant_length numeric
@attribute up_down_left_right numeric
@attribute direction_of_end_to_end_line numeric
@attribute largest_deviation_from_end_to_end numeric
@attribute average_direction numeric
@attribute length_of_trajectory numeric
@attribute average_velocity numeric
@attribute mid_stroke_pressure numeric
@attribute mid_stroke_area_covered numeric

@data
35,0.210233,1,0.152135,0.741118,0.27441,0.307079,0.847206,0.666667,0.917725,0.012564,0.920212,0.04525,0.03613,0.652174,0.258065
35,0.183384,1,0.131244,0.723354,0.30535,0.346959,0.778701,0.666667,0.898904,0.039993,0.893982,0.051847,0.047285,0.787625,0.322581
35,0.150963,0.989815,0.162282,0.738513,0.324798,0.309073,0.798287,0.666667,0.892171,0.029253,0.8913,0.045753,0.050512,0.62709,0.290323
35,0.108916,0.733308,0.316877,0.903543,0.143575,0.304088,0.715248,1,0.417671,0.020107,0.409003,0.044819,0.067475,0.516722,0.322581
35,0.194022,0.752923,0.309118,0.909995,0.122065,0.298106,0.735813,1,0.407129,0.013284,0.426081,0.044671,0.038625,0.61204,0.419355
35,0.198075,0.750912,0.296583,0.939839,0.098491,0.338983,0.840576,1,0.41281,0.017925,0.405246,0.050109,0.042392,0.607023,0.387097
35,0.256332,0.763486,0.275692,0.950172,0.099157,0.326022,0.87927,1,0.421487,0.010345,0.440776,0.04844,0.031701,0.501672,0.290323
35,0.308511,0.757953,0.26256,0.936049,0.094955,0.312064,0.893145,1,0.422874,0.007975,0.42192,0.045857,0.024844,0.672241,0.419355
35,0.145897,0.78813,0.232715,0.939839,0.084937,0.274177,0.780443,1,0.424892,0.003912,0.420317,0.04007,0.045861,0.822742,0.483871
35,0.18541,0.77103,0.247638,0.936997,0.095545,0.291127,0.849877,1,0.426906,0.006658,0.427583,0.042813,0.038738,0.787625,0.516129
35,0.279635,0.789639,0.264948,1,0.095545,0.351944,0.868615,1,0.431095,0.023124,0.438438,0.053851,0.032281,0.687291,0.419355
35,0.191489,0.791651,0.244056,0.951682,0.084937,0.289133,0.83791,1,0.421893,0.011134,0.431332,0.042707,0.037433,0.752508,0.483871
35,0.259878,0.770024,0.246444,1,0.082579,0.370887,0.837022,1,0.437376,0.032414,0.431571,0.055518,0.035831,0.837793,0.451613
35,0.278116,0.773545,0.27032,0.987684,0.085526,0.361914,0.893564,1,0.425422,0.018549,0.415296,0.05345,0.032217,0.657191,0.419355
35,0.193516,0.705143,0.298374,0.946945,0.078454,0.405783,0.849846,1,0.418047,0.022687,0.412211,0.060204,0.052003,0.747492,0.354839
35,0.281662,0.720231,0.295389,0.958787,0.0814,0.399801,0.880692,1,0.419582,0.018285,0.411992,0.059367,0.035339,0.727425,0.419355
35,0.193516,0.707658,0.308521,1,0.079632,0.467597,0.852364,1,0.425966,0.041072,0.421983,0.070052,0.060422,0.692308,0.322581
35,0.223404,0.710675,0.308521,0.953103,0.074328,0.414756,0.828866,1,0.413368,0.035967,0.399413,0.062029,0.046519,0.87291,0.483871
35,0.239615,0.746888,0.25301,0.996684,0.066078,0.401795,0.818591,1,0.432168,0.030174,0.438029,0.060626,0.042424,0.847826,0.451613
35,0.236575,0.723752,0.27211,1,0.055469,0.444666,0.858113,1,0.426838,0.02003,0.423467,0.066224,0.046917,0.787625,0.419355
35,0.166667,0.716208,0.294792,0.995263,0.067256,0.452642,0.798707,1,0.423826,0.048345,0.411168,0.068031,0.067825,0.948161,0.483871
35,0.139818,0.736829,0.290017,0.992894,0.091419,0.413759,0.754199,1,0.42923,0.044252,0.416213,0.062134,0.073373,0.752508,0.419355
35,0.156028,0.739847,0.261366,0.94126,0.107331,0.331007,0.79476,1,0.435025,0.019888,0.429573,0.04889,0.052213,0.692308,0.483871
35,0.239108,0.738841,0.255994,1,0.062542,0.417747,0.875365,1,0.431978,0.014562,0.424361,0.06178,0.043319,0.787625,0.483871
36,0.090172,0.84125,0.387804,0.2543,0.496887,0.470588,0.469782,0.666667,0.949829,0.03411,0.958666,0.06997,0.123859,0.16388,0
36,0.110436,0.39625,0.404618,0.66636,0.369613,0.240279,0.564053,1,0.495423,0.006491,0.489561,0.034892,0.052297,0.176175,0
36,0.069402,0.85625,0.326154,0.509778,0.319809,0.244267,0.346859,0.666667,0.985511,0.005275,0.987364,0.035459,0.081164,0.155682,0
36,0.078521,0.825,0.296263,0.415592,0.363157,0.314058,0.625392,0.666667,0.948937,0.006073,0.948161,0.046054,0.09344,0.184373,0
36,0.072442,0.7925,0.317747,0.462685,0.362234,0.244267,0.672034,0.666667,0.950172,0.007007,0.881228,0.058656,0.126867,0.184373,0
36,0.035461,0.80375,0.333627,0.591012,0.344711,0.138584,0.347178,0.666667,0.953915,0.001634,0.956172,0.019564,0.081925,0.180274,0
36,0.062817,0.2475,0.642813,0.760546,0.464607,0.465603,0.52703,1,0.445608,0.055256,0.449116,0.069997,0.170645,0.180274,0
36,0.051165,0.32125,0.558744,0.784092,0.402815,0.421735,0.431385,1,0.448795,0.055037,0.449749,0.063355,0.184361,0.167978,0
36,0.080547,0.315,0.526985,0.850022,0.395436,0.472582,0.558285,1,0.463299,0.023074,0.460608,0.070107,0.137364,0.172077,0
36,0.070415,0.325,0.539128,0.860617,0.379758,0.481555,0.550445,1,0.453904,0.032194,0.453102,0.071597,0.157943,0.184373,0
36,0.049139,0.385,0.507369,0.774673,0.351167,0.365902,0.340733,1,0.440505,0.019989,0.445932,0.054054,0.16351,0.167978,0
36,0.059271,0.43125,0.526051,0.735822,0.415727,0.284148,0.545901,1,0.451941,0.016453,0.442233,0.04168,0.108691,0.184373,0
36,0.055218,0.3625,0.564349,0.699325,0.428639,0.315055,0.342985,1,0.442786,0.013478,0.438884,0.046299,0.127717,0.180274,0
36,0.081054,0.345,0.523248,0.656942,0.42126,0.283151,0.342001,1,0.456941,0.012914,0.453507,0.041499,0.082145,0.172077,0
36,0.058764,0.29125,0.548469,0.847667,0.516255,0.477567,0.619462,1,0.499244,0.047764,0.485565,0.071449,0.184354,0.188471,0
36,0.056231,0.285,0.684847,0.612204,0.654597,0.283151,0.475424,1,0.500988,0.015374,0.502433,0.041452,0.113107,0.180274,0
36,0.034954,0.81875,0.607317,0.513309,0.590038,0.210369,0.471277,0.666667,0.989114,0.019402,0.497672,0.030762,0.125717,0.176175,0
36,0.053698,0.34125,0.663363,0.57453,0.618628,0.206381,0.345419,1,0.489546,0.007688,0.48684,0.029865,0.086192,0.180274,0
36,0.089159,0.1725,0.859523,0.609849,0.817841,0.370887,0.564985,1,0.496547,0.002496,0.490357,0.054496,0.098072,0.172077,0
36,0.115502,0.88875,0.746497,0.415592,0.786483,0.356929,0.326173,0.666667,0.965426,0.036986,0.955904,0.053115,0.075347,0.167978,0
36,0.08156,0.85375,0.805345,0.426188,0.813229,0.315055,0.338147,0.666667,0.977828,0.035977,0.658429,0.046884,0.091877,0.180274,0
36,0.08308,0.93875,0.781059,0.599253,0.773571,0.234297,0.338427,0.666667,0.981663,0.019137,0.645131,0.03436,0.067039,0.180274,0
36,0.092705,0.955,0.768916,0.550984,0.808618,0.297109,0.544209,0.666667,0.958482,0.041486,0.580582,0.044551,0.077857,0.180274,0
36,0.088146,0.8775,0.752102,0.573353,0.804929,0.225324,0.523054,0.666667,0.935011,0.034247,0.764786,0.033598,0.062172,0.176175,0
36,0.057244,0.89625,0.75397,0.646346,0.771727,0.167498,0.587004,0.666667,0.949636,0.018222,0.960491,0.024411,0.067584,0.180274,0
36,0.046099,0.8925,0.751168,0.667538,0.773571,0.149551,0.455442,0.666667,0.938311,0.011734,0.950735,0.021512,0.072257,0.167978,0
36,0.074468,0.89625,0.751168,0.713453,0.749592,0.107677,0.542966,0.666667,0.952684,0.009016,0.958514,0.015085,0.034458,0.180274,0
36,0.085613,0.91125,0.75397,0.580416,0.806773,0.244267,0.319265,0.666667,0.940244,0.026184,0.953272,0.036021,0.068246,0.159781,0
36,0.031915,0.855,0.757707,0.643991,0.799395,0.150548,0.32231,0.666667,0.915001,0.015314,0.925737,0.021627,0.097345,0.155682,0
36,0.071935,0.4175,0.81095,0.731113,0.734836,0.281157,0.580169,1,0.474598,0.02284,0.459519,0.041592,0.091588,0.172077,0
36,0.095745,0.90625,0.725013,0.643991,0.718234,0.171486,0.465662,0.666667,0.975163,0.017358,0.734122,0.024864,0.043289,0.176175,0
36,0.052178,0.8125,0.747432,0.525083,0.770804,0.20339,0.324496,0.666667,0.953747,0.010793,0.946542,0.029626,0.087652,0.167978,0
36,0.098784,0.34375,0.812818,0.771141,0.731146,0.373878,0.56037,1,0.478248,0.017058,0.476082,0.055164,0.09037,0.176175,0
36,0.06535,0.955,0.727815,0.711098,0.721001,0.153539,0.971269,0.666667,0.972421,0.018091,0.718813,0.035811,0.086388,0.180274,0
36,0.063323,0.88125,0.741827,0.599253,0.776338,0.200399,0.337355,0.666667,0.943244,0.01195,0.941957,0.029025,0.072784,0.16388,0
36,0.242148,0.95,0.730618,0.927724,0.703478,0.01994,0.761053,1,0.533501,0.06519,0.816496,0.045121,0.031278,0.184373,0
36,0.04002,0.41375,0.756772,0.702857,0.686877,0.259222,0.347145,1,0.476137,0.002225,0.470511,0.037837,0.137358,0.176175,0
36,0.074468,0.4025,0.726881,0.748773,0.642608,0.309073,0.343359,1,0.471803,0.010807,0.467308,0.045409,0.096642,0.176175,0
36,0.070922,0.98375,0.754904,0.642814,0.744981,0.2333,0.336661,0.666667,0.983546,0.016139,0.644974,0.034088,0.076689,0.180274,0
36,0.060284,0.92875,0.758641,0.661651,0.763426,0.176471,0.459244,0.666667,0.964539,0.024342,0.484943,0.026021,0.068582,0.172077,0
36,0.040527,0.885,0.761443,0.627509,0.763426,0.170489,0.31166,0.666667,0.965962,0.012375,0.628458,0.024749,0.09134,0.172077,0
36,0.056231,0.8475,0.740893,0.388514,0.792017,0.34995,0.420867,0.666667,0.959285,0.050067,0.704082,0.052656,0.142351,0.172077,0
36,0.078521,0.35875,0.838973,0.888873,0.723768,0.4666,0.469373,1,0.47031,0.035328,0.473078,0.069325,0.138992,0.172077,0
36,0.073455,0.31625,0.860457,0.782915,0.726535,0.415753,0.341837,1,0.459087,0.014899,0.461379,0.061504,0.13123,0.172077,0
36,0.202634,0.405,0.838973,0.648701,0.744981,0.227318,0.789755,1,0.455503,0.037877,0.504652,0.182513,0.1498,0.180274,0
36,0.033435,0.5775,0.801609,0.835894,0.735758,0.241276,0.347714,1,0.477579,0.001395,0.472634,0.035053,0.147099,0.172077,0
36,0.067376,0.3625,0.808148,0.834717,0.688721,0.419741,0.345931,1,0.465128,0.00356,0.462219,0.061868,0.142395,0.176175,0
36,0.067376,0.4025,0.7493,0.852376,0.655519,0.397807,0.346839,1,0.473993,0.007287,0.472243,0.058602,0.135089,0.167978,0
36,0.093718,0.755,0.862325,0.42972,0.799395,0.232303,0.33926,0.666667,0.020328,0.021428,0.348824,0.034022,0.059477,0.184373,0
36,0.075481,0.37375,0.824027,0.711098,0.758815,0.297109,0.555733,1,0.482225,0.018672,0.477371,0.043736,0.092096,0.172077,0
36,0.061297,0.4325,0.811884,0.862972,0.753281,0.377866,0.477705,1,0.488809,0.012184,0.49904,0.055768,0.139763,0.16388,0
36,0.077508,0.7875,0.763311,0.386159,0.807696,0.304088,0.447049,0.666667,0.956814,0.034132,0.955208,0.045219,0.092878,0.176175,0
36,0.074468,0.79125,0.761443,0.369677,0.80954,0.321037,0.32276,0.666667,0.957152,0.036188,0.969799,0.047799,0.101544,0.172077,0
36,0.048126,0.32875,0.869798,0.591012,0.774494,0.238285,0.344253,1,0.457007,0.006533,0.453957,0.03472,0.108936,0.172077,0
36,0.085106,0.81625,0.805345,0.582771,0.762504,0.149551,0.463177,0.666667,0.009856,0.022053,0.507898,0.021843,0.04277,0.184373,0
36,0.069402,0.91625,0.780125,0.492118,0.759737,0.306082,0.34547,0.666667,0.99293,0.042399,0.338065,0.045732,0.103564,0.184373,0
36,0.04002,0.93,0.766113,0.518019,0.761582,0.296112,0.46915,0.666667,0.983823,0.032479,0.500497,0.044042,0.158738,0.180274,0
36,0.033435,0.86,0.768916,0.47799,0.780027,0.277168,0.300617,0.666667,0.973161,0.031105,0.62944,0.04156,0.172867,0.172077,0
36,0.04458,0.84875,0.778257,0.473281,0.802162,0.274177,0.316854,0.666667,0.964947,0.033178,0.63461,0.040823,0.135323,0.167978,0
36,0.126646,0.724219,0.456098,0.139806,0.330888,0.461615,0.816849,0.666667,0.034425,0.041312,0.283431,0.069318,0.089698,0.692308,0.419355
36,0.082067,0.830469,0.491984,0.410637,0.610079,0.342971,0.611113,0.666667,0.926638,0.042442,0.918701,0.051662,0.100362,0.90301,0.419355
36,0.075988,0.647656,0.54234,0.125826,0.336031,0.441675,0.608792,0.666667,0.067623,0.047267,0.091946,0.066671,0.137757,0.787625,0.516129
36,0.048632,0.640625,0.565492,0.51846,0.615845,0.103689,0.616871,0.333333,0.861193,0.00401,0.863661,0.014364,0.048052,0.958194,0.516129
36,0.073455,0.839844,0.553337,0.550395,0.582912,0.205384,0.694627,0.666667,0.951948,0.048722,0.627992,0.031911,0.069812,0.913044,0.419355
36,0.06079,0.505469,0.590959,0.712276,0.564053,0.191426,0.623137,1,0.503263,0.006086,0.500285,0.027659,0.072086,0.61204,0.483871
36,0.045593,0.324219,0.389535,0.501353,0.462882,0.189432,0.625331,1,0.591416,0.004967,0.588156,0.027273,0.090801,0.787625,0.451613
36,0.048632,0.1875,0.522081,0.423098,0.497189,0.200399,0.623312,1,0.504044,0.011156,0.505845,0.029014,0.09119,0.58194,0.322581
36,0.053698,0.586719,0.626845,0,0.437184,0.488534,0.637575,0.666667,0.054474,0.048197,0.047406,0.073222,0.203807,0.742475,0.516129
36,0.049645,0.498438,0.60022,0.121411,0.446327,0.314058,0.478196,0.666667,0.065882,0.000809,0.059023,0.045938,0.138626,0.411371,0.419355
36,0.044073,0.396094,0.581698,0,0.454328,0.324028,0.472217,0.666667,0.049562,0.00633,0.055801,0.047477,0.157817,0.175585,0.322581
36,0.048126,0.500781,0.596747,0.094185,0.473759,0.326022,0.667279,0.666667,0.046823,0.013361,0.032672,0.047874,0.148002,0.546823,0.419355
36,0.034448,0.43125,0.577068,0,0.404038,0.366899,0.604332,0.666667,0.065434,0.031454,0.059161,0.054456,0.218866,0.571906,0.419355
36,0.054711,0.534375,0.634369,0.12934,0.386462,0.381854,0.622452,0.666667,0.099411,0.018367,0.089863,0.05641,0.155723,0.87291,0.548387
36,0.028875,0.457031,0.567807,0.172182,0.409753,0.248255,0.624536,0.666667,0.087691,0.007396,0.079179,0.036178,0.169225,0.481605,0.483871
36,0.04458,0.553906,0.628581,0.119422,0.445124,0.367896,0.623524,0.666667,0.069996,0.016325,0.060595,0.054267,0.177815,0.551839,0.451613
36,0.029889,0.502344,0.603693,0.267839,0.44747,0.210369,0.558702,0.666667,0.103363,0.011445,0.094036,0.03047,0.140374,0.692308,0.516129
36,0.039514,0.378125,0.529027,0.114527,0.399407,0.221336,0.564249,0.666667,0.075395,0.002719,0.065911,0.032114,0.118846,0.677258,0.516129
36,0.015198,0.357031,0.514557,0.189106,0.42804,0.129611,0.476682,0.666667,0.071034,0.00205,0.065614,0.018298,0.138877,0.065217,0.322581
36,0.048632,0.508594,0.656943,0.260481,0.511476,0.212363,0.670875,0.666667,0.091516,0.004147,0.081673,0.030722,0.096218,0.396321,0.354839
36,0.145897,0.402344,0.641315,0.095657,0.560624,0.237288,0.836869,0.666667,0.033751,0.005746,0.204137,0.034599,0.039762,0.541806,0.387097
36,0.072442,0.33125,0.603693,0.009566,0.496618,0.260219,0.727757,0.666667,0.048198,0.012348,0.038836,0.038071,0.083623,0.546823,0.387097
36,0.071935,0.296875,0.573016,0.031272,0.511191,0.204387,0.709336,0.666667,0.024521,0.003884,0.136427,0.029568,0.066175,0.506689,0.387097
36,0.926039,0.353906,0.600799,0,0.490332,0.286142,0.868594,0.666667,0.045832,0.057529,0.451611,0.04548,0.007341,0.767559,0.419355
36,0.078014,0.307031,0.584013,0.018396,0.460329,0.241276,0.698984,0.666667,0.064198,0.004221,0.058486,0.035085,0.072389,0.667224,0.354839
36,0.063323,0.294531,0.562019,0,0.420611,0.254237,0.67446,0.666667,0.073474,0.016043,0.071694,0.037316,0.09235,0.687291,0.451613
36,0.066363,0.284375,0.562598,0,0.436041,0.240279,0.71884,0.666667,0.066784,0.015119,0.068409,0.035102,0.083622,0.667224,0.451613
36,0.047619,0.241406,0.562019,0.026928,0.452993,0.180459,0.555279,0.666667,0.07218,0.003292,0.071275,0.025963,0.083663,0.476589,0.387097
36,0.072948,0.335938,0.608323,0.018396,0.479473,0.264207,0.525459,0.666667,0.061656,0.05102,0.097073,0.042126,0.091573,0.59699,0.354839
36,0.032421,0.189844,0.557967,0,0.468044,0.155533,0.562746,0.666667,0.062416,0.002313,0.05754,0.022171,0.098388,0.346154,0.322581
36,0.481256,0.363281,0.555652,0.075054,0.464043,0.226321,0.519553,0.666667,0.044114,0.030937,0.429982,0.035902,0.012026,1,0.580645
36,0.073961,0.366406,0.569543,0.019867,0.422325,0.293121,0.629223,0.666667,0.066784,0.020543,0.082669,0.043701,0.093708,0.772575,0.451613
36,0.064336,0.451563,0.586907,0,0.435469,0.373878,0.713145,0.666667,0.053954,0.024697,0.038958,0.055367,0.133099,0.586957,0.483871
36,0.312057,0.539063,0.693407,0.406082,0.641292,0.079761,0.746004,0.666667,0.037985,0.006955,0.170791,0.011317,0.005873,0.963211,0.516129
36,0.087133,0.492969,0.707878,0.087563,0.56291,0.332004,0.71748,0.666667,0.056642,0.023415,0.054389,0.049179,0.090647,0.762542,0.516129
36,0.060284,0.492969,0.541182,0.08094,0.421182,0.33001,0.706173,0.666667,0.045051,0.004637,0.034959,0.048433,0.123732,0.576923,0.483871
36,0.114488,0.464844,0.530763,0.030905,0.415753,0.347956,0.783662,0.666667,0.040346,0.006163,0.035785,0.051179,0.073269,0.867893,0.483871
36,0.091185,0.491406,0.590959,0.021339,0.413467,0.395813,0.756446,0.666667,0.062353,0.016268,0.05526,0.058552,0.103041,1,0.516129
36,0.084093,0.510156,0.648261,0.919778,0.521192,0.376869,0.77784,1,0.457732,0.009612,0.453661,0.055563,0.105368,0.62709,0.483871
36,0.287741,0.736719,0.409793,0.646052,0.40118,0.036889,0.886263,0.666667,0.923398,0.044571,0.750888,0.023065,0.013353,0.446488,0.290323
36,0.08612,0.783594,0.500666,0.38183,0.524992,0.298106,0.736222,0.666667,0.970172,0.009364,0.972336,0.043728,0.08178,0.401338,0.258065
37,0.095745,0.807813,0.621057,0.133395,0.67345,0.530409,0.67534,0.666667,0.973734,0.067619,0.591372,0.080229,0.134118,0.511706,0.322581
37,0.095745,0.942969,0.626266,0.196028,0.738726,0.597208,0.742485,0.666667,0.959592,0.071417,0.794171,0.0903,0.15064,0.436455,0.258065
37,0.099291,0.978125,0.649997,0,0.741784,0.782652,0.79173,0.666667,0.973613,0.103745,0.599405,0.119536,0.192145,0.471572,0.225806
37,0.131206,0.996875,0.618742,0,0.754928,0.80658,0.785013,0.666667,0.965123,0.135055,0.517756,0.124477,0.154631,0.526756,0.225806
37,0.119554,0.996094,0.600799,0.235463,0.668062,0.595214,0.784665,0.666667,0.972476,0.083653,0.589802,0.090836,0.123517,0.536789,0.225806
37,0.129686,1,0.184367,0.704249,0.159783,0.614158,0.39075,0.666667,0.999682,0.017262,0.455813,0.091869,0.115768,0.521739,0.290323
37,0.091185,1,0.285242,0.792726,0.232861,0.579262,0.994369,0.666667,0.007052,0.054073,0.341993,0.086873,0.151582,0.536789,0.290323
37,0.100304,1,0.300164,0.862651,0.254077,0.5334,0.994458,0.666667,0.005655,0.041983,0.504122,0.079587,0.127531,0.491639,0.225806
37,0.106383,1,0.284645,0.805569,0.259381,0.539382,0.735325,0.666667,0.999456,0.04424,0.442257,0.08055,0.12226,0.486622,0.322581
37,0.08308,1,0.30673,0.87264,0.272347,0.499501,0.996741,0.666667,0.002137,0.040989,0.500775,0.074572,0.141924,0.536789,0.258065
37,0.079027,0.983277,0.309714,0.841245,0.301814,0.460618,0.705314,0.666667,0.993023,0.035312,0.616368,0.068611,0.136807,0.436455,0.258065
37,0.088652,0.977744,0.312102,0.80771,0.304171,0.482552,0.734118,0.666667,0.993332,0.047323,0.437185,0.072231,0.129753,0.496656,0.225806
37,0.089159,0.986295,0.294792,0.904035,0.267632,0.410768,0.996777,0.666667,1,0.032541,0.496515,0.061066,0.109562,0.481605,0.258065
37,0.094225,0.958129,0.293598,0.849094,0.2694,0.423729,0.996355,0.666667,0.998852,0.031142,0.450323,0.062964,0.10735,0.456522,0.258065
37,0.075481,0.973721,0.301358,0.811991,0.313601,0.475573,0.991606,0.666667,0.986251,0.031811,0.733667,0.070693,0.146727,0.441472,0.225806
37,0.097264,0.968691,0.309118,0.741352,0.327745,0.529412,0.989187,0.666667,0.985603,0.047844,0.487677,0.079279,0.130669,0.436455,0.290323
37,0.070415,0.959638,0.325234,0.81984,0.331281,0.451645,0.994442,0.666667,0.987696,0.028499,0.48808,0.067014,0.148075,0.496656,0.322581
37,0.071429,0.981265,0.319265,0.914738,0.322441,0.39681,0.993492,0.666667,0.987267,0.027494,0.48725,0.058885,0.128939,0.486622,0.290323
37,0.083587,1,0.312102,0.717806,0.330692,0.604187,0.988668,0.666667,0.987349,0.060953,0.429896,0.090683,0.170993,0.516722,0.258065
37,0.102837,0.98378,0.324637,0.625047,0.391983,0.652044,0.978552,0.666667,0.975718,0.07438,0.529801,0.098565,0.153837,0.501672,0.290323
37,0.0846,0.390909,0.355078,0.759356,0.26999,0.651047,0.993505,1,0.485289,0.026579,0.480032,0.0969,0.180549,0.426421,0.193548
37,0.071429,0.543939,0.33359,0.774041,0.264685,0.546361,0.99762,1,0.487378,0.017948,0.486051,0.081112,0.176208,0.416388,0.258065
37,0.071935,0.522727,0.335381,0.755566,0.276472,0.539382,0.997468,1,0.490295,0.015793,0.486682,0.079994,0.172754,0.406355,0.258065
37,0.072948,0.554545,0.337768,0.800568,0.286491,0.571286,0.626777,1,0.493047,0.017479,0.495764,0.084735,0.18054,0.391304,0.290323
37,0.079027,0.437121,0.337768,0.756987,0.211645,0.617149,1,1,0.473297,0.005782,0.468855,0.091599,0.181551,0.436455,0.290323
37,0.056738,0.574242,0.311505,0.725249,0.265864,0.458624,0.995358,1,0.493318,0.039346,0.491954,0.068462,0.182209,0.255853,0.258065
37,0.048632,0.659848,0.310311,0.660351,0.252899,0.309073,0.666565,1,0.483943,0.012926,0.473697,0.045372,0.139357,0.26087,0.225806
37,0.061297,0.665909,0.361644,0.721459,0.290616,0.382851,0.561863,1,0.481373,0.017185,0.485166,0.056546,0.141651,0.250836,0.193548
37,0.076494,0.660606,0.349109,0.714827,0.301225,0.376869,0.558189,1,0.491144,0.034415,0.502062,0.056056,0.115684,0.280936,0.290323
37,0.108916,0.886719,0.404005,0.328177,0.543479,0.45663,0.70349,0.666667,0.937547,0.061909,0.949769,0.069092,0.102909,0.270903,0.193548
37,0.068896,0.857031,0.416739,0.288442,0.641203,0.505484,0.676776,0.666667,0.912885,0.072766,0.916782,0.076706,0.172203,0.255853,0.16129
37,0.065856,0.863281,0.406321,0.317139,0.595484,0.470588,0.64379,0.666667,0.92018,0.078304,0.921767,0.072,0.168372,0.270903,0.193548
37,0.101824,0.895313,0.401111,0.184691,0.715495,0.657029,0.580097,0.666667,0.90824,0.154637,0.664819,0.10462,0.164633,0.29097,0.225806
37,0.075481,0.839063,0.426,0.20153,0.660945,0.562313,0.578875,0.666667,0.918813,0.112814,0.91981,0.087787,0.181368,0.27592,0.193548
37,0.100811,0.85625,0.428894,0.188962,0.744405,0.629113,0.521206,0.666667,0.903177,0.163447,0.816677,0.101939,0.161947,0.285953,0.16129
37,0.056738,0.854688,0.417897,0.345463,0.520458,0.404786,0.624302,0.666667,0.945459,0.054716,0.949588,0.060859,0.162517,0.250836,0.193548
37,0.064843,0.901563,0.461886,0.221482,0.584626,0.546361,0.699978,0.666667,0.953255,0.066602,0.739982,0.082699,0.19539,0.280936,0.258065
37,0.047619,0.66875,0.452625,0.145693,0.581769,0.434696,0.596708,0.666667,0.938304,0.039213,0.939396,0.064763,0.199899,0.265886,0.16129
37,0.041033,0.849219,0.464201,0.242821,0.619487,0.502493,0.637237,0.666667,0.93755,0.045684,0.94461,0.07521,0.260867,0.27592,0.258065
37,0.055724,0.814844,0.499508,0.186899,0.658919,0.522433,0.654904,0.666667,0.938496,0.06057,0.943617,0.078703,0.211948,0.27592,0.290323
37,0.044073,0.85,0.467674,0,0.723496,0.733799,0.639251,0.666667,0.933384,0.062777,0.947013,0.110618,0.359235,0.29097,0.258065
37,0.061297,0.849219,0.483301,0.177333,0.653775,0.559322,0.652051,0.666667,0.939267,0.066168,0.823992,0.084636,0.2098,0.295987,0.290323
37,0.06535,0.858594,0.498929,0,0.729783,0.729811,0.675613,0.666667,0.939106,0.070372,0.93885,0.11018,0.257196,0.270903,0.258065
37,0.066363,0.846094,0.483301,0,0.726925,0.725823,0.679866,0.666667,0.935624,0.066858,0.937286,0.109386,0.25199,0.29097,0.290323
37,0.057751,0.791406,0.471725,0,0.720639,0.687936,0.650862,0.666667,0.930558,0.061826,0.930021,0.103347,0.268513,0.285953,0.290323
37,0.051672,0.739844,0.499508,0,0.719496,0.638086,0.611725,0.666667,0.933022,0.049262,0.929843,0.095641,0.273281,0.220736,0.225806
37,0.071429,0.123438,0.578225,0.801396,0.438898,0.58325,0.715777,1,0.4688,0.04859,0.463728,0.087271,0.189305,0.331104,0.225806
37,0.070415,0.871094,0.466516,0.194257,0.617201,0.555334,0.712932,0.666667,0.945142,0.063452,0.859277,0.083779,0.184174,0.316054,0.225806
37,0.04306,0.654688,0.520345,0.189106,0.617201,0.377866,0.46312,0.666667,0.943514,0.033214,0.9261,0.056063,0.18873,0.110368,0.290323
37,0.058257,0.829688,0.519187,0.249146,0.623801,0.464606,0.635661,0.666667,0.951314,0.046606,0.95075,0.069625,0.181102,0.30602,0.258065
37,0.066869,0.889063,0.487932,0.194257,0.65949,0.576271,0.688425,0.666667,0.94073,0.045907,0.936611,0.086169,0.198055,0.285953,0.258065
37,0.067376,0.946875,0.470568,0.334063,0.612629,0.497507,0.663426,0.666667,0.941666,0.052235,0.941602,0.074765,0.171245,0.316054,0.290323
37,0.044073,0.780469,0.505296,0.268575,0.644632,0.424726,0.54863,0.666667,0.932326,0.032918,0.927008,0.063256,0.208152,0.285953,0.258065
37,0.074468,0.869531,0.51282,0.274377,0.653249,0.48654,0.656889,0.666667,0.94073,0.06083,0.706695,0.073594,0.154441,0.30602,0.225806
37,0.066869,0.857031,0.543497,0.251097,0.766531,0.5334,0.614904,0.666667,0.917675,0.087087,0.919669,0.081863,0.188359,0.316054,0.258065
37,0.061803,0.815625,0.534815,0.233838,0.64052,0.4666,0.677029,0.666667,0.951055,0.066026,0.593756,0.071169,0.175878,0.316054,0.225806
37,0.046606,0.784375,0.493141,0.335535,0.590341,0.357926,0.520263,0.666667,0.940414,0.046421,0.744607,0.053808,0.170065,0.26087,0.290323
37,0.057244,0.1875,0.57128,0.669598,0.531478,0.408774,0.700077,1,0.496212,0.033797,0.492119,0.060887,0.161363,0.280936,0.290323
