@relation touch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute user_id {1,8,22,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,75,76,77,78,79,80,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,100}
@attribute stroke_duration numeric
@attribute start_x numeric
@attribute start_y numeric
@attribute stop_x numeric
@attribute stop_y numeric
@attribute direct_end_to_end_distance numeric
@attribute mean_resultant_length numeric
@attribute up_down_left_right numeric
@attribute direction_of_end_to_end_line numeric
@attribute largest_deviation_from_end_to_end numeric
@attribute average_direction numeric
@attribute length_of_trajectory numeric
@attribute average_velocity numeric
@attribute mid_stroke_pressure numeric
@attribute mid_stroke_area_covered numeric

@data
37,0.068354,0.107031,0.609481,0.826304,0.473436,0.613813,0.700938,1,0.467146,0.028331,0.469128,0.094268,0.210902,0.318974,0.290323
37,0.092658,0.1125,0.625109,0.930319,0.439173,0.706226,0.774419,1,0.459446,0.025865,0.461972,0.108461,0.185072,0.358359,0.290323
37,0.08,0.092188,0.607744,0.839972,0.4201,0.649805,0.723063,1,0.455179,0.036675,0.459136,0.099971,0.194684,0.363282,0.322581
37,0.076962,0.096094,0.617584,0.9308,0.420342,0.722763,0.723801,1,0.457543,0.041976,0.454526,0.111228,0.22388,0.353436,0.290323
37,0.062278,0.180469,0.576489,0.622542,0.436841,0.650778,0.655759,1,0.467637,0.042638,0.467517,0.100259,0.242874,0.323897,0.290323
37,0.061266,0.157031,0.596747,0.826304,0.438621,0.581712,0.695713,1,0.458586,0.03567,0.460238,0.089513,0.220231,0.333744,0.290323
37,0.074937,0.114063,0.61932,0.797936,0.465147,0.589494,0.725537,1,0.460622,0.032445,0.463778,0.090675,0.187296,0.358359,0.290323
37,0.066835,0.095313,0.622215,0.780364,0.471647,0.588521,0.653205,1,0.46165,0.038255,0.461722,0.090645,0.206893,0.34359,0.290323
37,0.086582,0.115625,0.54697,0.829988,0.422184,0.608949,0.746766,1,0.469234,0.059691,0.470421,0.094602,0.171816,0.363282,0.290323
37,0.092658,0.164844,0.610638,0.827031,0.421489,0.585603,0.686411,1,0.449778,0.087761,0.443324,0.092528,0.158162,0.373128,0.290323
37,0.074937,0.228125,0.578804,0.930319,0.387226,0.622568,0.666345,1,0.451693,0.101954,0.449619,0.09853,0.20331,0.348513,0.322581
37,0.067342,0.260156,0.586329,0.828486,0.432542,0.504864,0.684166,1,0.453564,0.060907,0.458103,0.078802,0.179047,0.34359,0.290323
37,0.080506,0.160156,0.663888,0.786298,0.465147,0.559339,0.70248,1,0.445079,0.05607,0.445423,0.08675,0.168291,0.34359,0.290323
37,0.076962,0.270313,0.630897,0.789927,0.477279,0.465953,0.691357,1,0.450436,0.069943,0.455371,0.073742,0.149225,0.358359,0.258065
37,0.085063,0.933594,0.573595,0.138202,0.678461,0.617704,0.739853,0.666667,0.966997,0.092841,0.608243,0.097683,0.180171,0.318974,0.258065
37,0.069873,0.801563,0.53713,0.181845,0.665751,0.4893,0.626479,0.666667,0.950353,0.060836,0.935578,0.076253,0.167871,0.323897,0.225806
37,0.06481,0.728906,0.570122,0.189119,0.640882,0.413424,0.682764,0.666667,0.964804,0.055523,0.84161,0.064406,0.151792,0.338667,0.225806
37,0.06481,0.696094,0.574174,0.243691,0.680822,0.356031,0.585542,0.666667,0.941368,0.046216,0.922636,0.055396,0.130959,0.318974,0.258065
37,0.051646,0.753125,0.562598,0.277132,0.706092,0.386187,0.615389,0.666667,0.929102,0.044661,0.930502,0.059939,0.171524,0.294359,0.225806
37,0.061266,0.861719,0.422527,0.247309,0.613251,0.503891,0.615261,0.666667,0.931526,0.069841,0.929919,0.078916,0.194519,0.338667,0.290323
37,0.044557,0.698438,0.436418,0.182732,0.606783,0.428988,0.543949,0.666667,0.927377,0.040963,0.922912,0.066164,0.213328,0.328821,0.290323
37,0.050127,0.782031,0.441049,0.264766,0.654145,0.448444,0.602015,0.666667,0.912403,0.048796,0.907516,0.069393,0.202976,0.259897,0.225806
37,0.061772,0.864844,0.442206,0.315683,0.638672,0.458171,0.654253,0.666667,0.921497,0.055749,0.924495,0.071334,0.174886,0.328821,0.225806
37,0.066329,0.88125,0.479829,0.264039,0.704987,0.522374,0.6324,0.666667,0.92087,0.077172,0.919648,0.082322,0.189393,0.323897,0.258065
37,0.051646,0.908594,0.553916,0.242218,0.72875,0.536965,0.631758,0.666667,0.939328,0.08034,0.815922,0.084577,0.240539,0.333744,0.258065
37,0.062278,0.903125,0.573016,0.322957,0.686198,0.447471,0.653111,0.666667,0.951085,0.073668,0.698047,0.07091,0.172651,0.323897,0.258065
37,0.067342,0.872656,0.644209,0.330958,0.701671,0.404669,0.691082,0.666667,0.968249,0.078029,0.635238,0.064617,0.147312,0.348513,0.193548
37,0.08,0.871094,0.622215,0.3055,0.701119,0.428988,0.696983,0.666667,0.961877,0.079166,0.731177,0.068496,0.134099,0.328821,0.225806
37,0.062785,0.857031,0.551022,0.244168,0.702002,0.4893,0.60716,0.666667,0.941969,0.077332,0.795997,0.077116,0.186201,0.333744,0.225806
37,0.07038,0.871875,0.548706,0.205849,0.73925,0.54572,0.636895,0.666667,0.935102,0.074655,0.941445,0.085364,0.186436,0.328821,0.193548
37,0.053671,0.840625,0.579383,0.274222,0.750303,0.463035,0.591243,0.666667,0.930203,0.049354,0.926404,0.071719,0.198057,0.323897,0.290323
37,0.038481,0.825,0.597905,0.234216,0.780697,0.488327,0.643654,0.666667,0.929159,0.055865,0.932127,0.075894,0.274374,0.314051,0.225806
37,0.572658,0.59082,0.196627,0.560738,0.519661,0.22179,0.861549,0.333333,0.746214,0.038988,0.719289,0.035453,0.010322,0.705128,0.1
37,0.296709,0.524414,0.557238,0.520986,0.302053,0.164397,0.853944,0,0.265151,0.010908,0.276243,0.025099,0.014384,0.679487,0.133333
37,0.360506,0.579102,0.450749,0.559519,0.219524,0.150778,0.805607,0,0.260202,0.020668,0.482651,0.04572,0.021476,0.935897,0.166667
37,0.387342,0.620117,0.147013,0.627365,0.366754,0.148833,0.741838,0.333333,0.724089,0.045658,0.678765,0.025669,0.011188,0.794872,0.133333
37,0.163544,0.578125,0.541506,0.580086,0.328626,0.136187,0.434777,0,0.273396,0.012493,0.325116,0.020925,0.021773,0.833333,0.166667
37,0.52557,0.666992,0.167585,0.596403,0.589824,0.290856,0.913691,0.333333,0.756554,0.080148,0.714228,0.048298,0.015473,0.782051,0.133333
37,0.283038,0.62207,0.283755,0.561317,0.468633,0.126459,0.806077,0.333333,0.760676,0.018215,0.722169,0.019577,0.011808,0.641026,0.133333
37,0.314937,0.504883,0.633474,0.56033,0.114041,0.351167,0.866299,0,0.27004,0.01809,0.290269,0.054321,0.029195,0.769231,0.133333
37,0.322025,0.524414,0.602011,0.53748,0.138982,0.310311,0.878674,0,0.262258,0.030924,0.275917,0.048152,0.025322,0.858974,0.166667
37,0.572658,0.585938,0.148223,0.534806,0.056882,0.061284,0.926201,0,0.23714,0.065395,0.491174,0.094906,0.028103,0.576923,0.133333
37,0.238987,0.50293,0.519725,0.534967,0.083877,0.294747,0.868183,0,0.267564,0.018363,0.265871,0.045234,0.031955,0.871795,0.2
37,0.178228,0.637695,0.139752,0.595136,0.266491,0.080739,0.71077,0.333333,0.748652,0.015109,0.707666,0.012637,0.012367,0.923077,0.2
37,0.197975,0.625,0.454379,0.67619,0.241487,0.144942,0.762645,0,0.300501,0.027452,0.300626,0.022828,0.019647,0.75641,0.133333
37,0.403544,0.711914,0.162744,0.560537,0.619203,0.319066,0.848946,0.333333,0.77516,0.090936,0.728477,0.054438,0.022838,0.74359,0.1
37,0.465823,0.652344,0.217199,0.61761,0.624086,0.281128,0.903883,0.333333,0.747107,0.066161,0.70596,0.045908,0.016632,0.576923,0.066667
37,0.507848,0.654297,0.185736,0.704195,0.218288,0.04572,0.771273,1,0.567883,0.300316,0.545693,0.077136,0.02573,0.628205,0.133333
37,0.26481,0.579102,0.600801,0.590174,0.178427,0.282101,0.81612,0,0.263985,0.036116,0.285148,0.044231,0.028254,0.923077,0.166667
37,0.398987,0.466797,0.623793,0.487799,0.363865,0.167315,0.844567,0,0.274418,0.024234,0.29879,0.026058,0.011014,0.807692,0.166667
37,0.284051,0.554688,0.628634,0.630548,0.341913,0.192607,0.813913,0,0.296357,0.03545,0.300129,0.030643,0.018316,0.846154,0.166667
37,0.071392,0.823242,0.284741,0.232762,0.409289,0.276265,0.428332,0.666667,0.948357,0.040234,0.708321,0.042895,0.093801,1,0.166667
37,0.040506,0.808594,0.376709,0.211395,0.433552,0.268482,0.337947,0.666667,0.973853,0.019792,0.642348,0.041125,0.14487,0.884615,0.166667
37,0.049114,0.792969,0.413012,0.121836,0.525404,0.314202,0.339874,0.666667,0.957042,0.019096,0.96506,0.048016,0.144011,0.833333,0.133333
37,0.048101,0.762695,0.422692,0.166388,0.534647,0.279183,0.343902,0.666667,0.951624,0.011668,0.95874,0.042528,0.130207,0.820513,0.2
37,0.047089,0.810547,0.386389,0.108652,0.541579,0.337549,0.325539,0.666667,0.945715,0.031238,0.949201,0.051989,0.161096,0.910256,0.2
37,0.052152,0.769531,0.422692,0.12911,0.559487,0.305447,0.304059,0.666667,0.946401,0.039402,0.621009,0.047616,0.135894,0.807692,0.2
37,0.069873,0.711914,0.410591,0.134111,0.572774,0.285019,0.465032,0.666667,0.931999,0.016533,0.939145,0.04356,0.097028,0.769231,0.166667
37,0.038987,0.808594,0.39244,0.139111,0.520782,0.316148,0.447613,0.666667,0.9518,0.028989,0.954681,0.048701,0.175963,0.948718,0.166667
37,0.091646,0.864258,0.39244,0.177299,0.455504,0.312257,0.436197,0.666667,0.974953,0.06317,0.475789,0.049809,0.086872,0.833333,0.133333
37,0.069367,0.882813,0.295632,0.151386,0.454348,0.349222,0.41964,0.666667,0.947732,0.034874,0.706911,0.054058,0.120538,0.820513,0.133333
37,0.065316,0.87207,0.27748,0.130928,0.479767,0.364786,0.330248,0.666667,0.93615,0.025243,0.936382,0.056009,0.131489,1,0.166667
37,0.098734,0.068359,0.50861,0.818757,0.330146,0.390078,0.586578,1,0.452032,0.025693,0.446314,0.060081,0.097578,0.525641,0.133333
37,0.068354,0.894531,0.302892,0.085467,0.534647,0.403696,0.479403,0.666667,0.933445,0.081322,0.921933,0.064902,0.146042,1,0.266667
37,0.060253,0.803711,0.359767,0.103262,0.520722,0.338521,0.314502,0.666667,0.944232,0.045919,0.959269,0.052497,0.13229,1,0.2
37,0.066329,0.673828,0.368238,0.038642,0.637475,0.347276,0.582865,0.666667,0.907021,0.041352,0.881567,0.054037,0.125279,0.641026,0.133333
37,0.076962,0.865234,0.356137,0.069556,0.580862,0.396887,0.642326,0.666667,0.933712,0.055016,0.928012,0.062181,0.1262,1,0.2
37,0.098228,0.938477,0.39002,0.165024,0.564109,0.371595,0.375254,0.666667,0.944787,0.055378,0.905356,0.058202,0.095024,0.769231,0.2
37,0.075443,0.821289,0.429953,0.150477,0.60628,0.328794,0.331746,0.666667,0.935838,0.02141,0.917526,0.050345,0.104451,0.794872,0.133333
37,0.061772,0.791016,0.404541,0.14326,0.553348,0.311284,0.321071,0.666667,0.943137,0.03671,0.950705,0.048095,0.118893,0.923077,0.166667
37,0.096203,0.87793,0.362187,0.090923,0.605612,0.398833,0.492988,0.666667,0.928118,0.061804,0.700777,0.0644,0.10696,0.602564,0.1
37,0.098734,0.922852,0.39244,0.083194,0.524826,0.394942,0.704462,0.666667,0.960341,0.03436,0.951111,0.060918,0.098912,1,0.233333
37,0.174177,0.904297,0.370658,0.037278,0.586061,0.427043,0.649055,0.666667,0.940897,0.089488,0.876406,0.069664,0.066485,1,0.233333
37,0.052152,0.050781,0.496509,0.602816,0.345743,0.288911,0.614938,1,0.445954,0.019215,0.443316,0.04418,0.126348,0.897436,0.166667
37,0.072911,0.057617,0.502559,0.665098,0.365962,0.312257,0.461237,1,0.455426,0.026438,0.456546,0.047986,0.102713,0.74359,0.166667
37,0.069873,0.041992,0.527971,0.549172,0.38156,0.266537,0.453826,1,0.443782,0.023016,0.436304,0.040835,0.091121,0.884615,0.2
37,0.064304,0.040039,0.500139,0.620868,0.327356,0.307393,0.451396,1,0.440924,0.024153,0.424946,0.047258,0.112904,1,0.2
37,0.06481,0.047852,0.451735,0.668915,0.295208,0.32393,0.462533,1,0.448982,0.026183,0.431214,0.04959,0.117533,0.910256,0.233333
37,0.069367,0.043945,0.466256,0.630548,0.322058,0.304475,0.524293,1,0.450651,0.035052,0.448017,0.04713,0.105431,1,0.2
37,0.433924,0.037109,0.491668,0.133451,0.414171,0.061284,0.865435,1,0.380074,0.220564,0.617663,0.095287,0.037256,1,0.166667
37,0.044557,0.878906,0.362187,0.079103,0.459547,0.371595,0.533291,0.666667,0.968951,0.048144,0.761881,0.057859,0.187076,0.935897,0.2
37,0.088608,0.206055,0.458996,0.894223,0.374627,0.350195,0.670359,1,0.476402,0.004603,0.475248,0.053332,0.095748,0.935897,0.2
37,0.092658,0.067383,0.450525,0.823303,0.325524,0.383268,0.729984,1,0.466419,0.019187,0.46483,0.058745,0.101105,1,0.2
37,0.081013,0.860938,0.476935,0.131656,0.65083,0.587549,0.72271,0.666667,0.946021,0.059188,0.946622,0.09103,0.175504,0.314051,0.193548
37,0.076456,0.867969,0.472304,0.27204,0.578988,0.459144,0.719119,0.666667,0.956503,0.047653,0.861871,0.071168,0.14494,0.309128,0.225806
37,0.058734,0.908594,0.458413,0.277132,0.645303,0.513619,0.708628,0.666667,0.933658,0.052953,0.939781,0.079499,0.203113,0.318974,0.258065
37,0.109367,0.942188,0.460728,0.147658,0.633146,0.634241,0.758188,0.666667,0.950698,0.102113,0.747067,0.100466,0.147576,0.363282,0.322581
37,0.096203,0.921094,0.478671,0.188391,0.673487,0.594358,0.71002,0.666667,0.94037,0.090812,0.769424,0.093898,0.155127,0.358359,0.258065
37,0.098734,0.855469,0.506454,0.228034,0.68454,0.5107,0.6859,0.666667,0.935612,0.079263,0.948095,0.08055,0.130228,0.34359,0.258065
37,0.076962,0.769531,0.513399,0.203666,0.700014,0.47179,0.691329,0.666667,0.926634,0.060609,0.932371,0.073815,0.14937,0.358359,0.258065
37,0.067848,0.735156,0.5516,0.145344,0.745718,0.496109,0.67217,0.666667,0.926939,0.069249,0.9257,0.077784,0.175625,0.368205,0.258065
37,0.090633,0.804688,0.52266,0.157114,0.744776,0.548638,0.695447,0.666667,0.925243,0.089543,0.927607,0.086735,0.151362,0.373128,0.322581
37,0.11038,0.992188,0.487932,0.124382,0.730408,0.714981,0.720772,0.666667,0.938623,0.101547,0.941201,0.112746,0.164037,0.378051,0.258065
37,0.138734,0.826563,0.442206,0,0.653593,0.678988,0.78167,0.666667,0.944062,0.102949,0.954582,0.10682,0.125834,0.402667,0.258065
37,0.103797,0.85625,0.513978,0,0.718803,0.699416,0.72914,0.666667,0.946605,0.097456,0.947383,0.109969,0.169283,0.378051,0.290323
37,0.104304,0.889063,0.548706,0.134424,0.70066,0.600195,0.724695,0.666667,0.952673,0.089754,0.794077,0.094525,0.145093,0.348513,0.322581
37,0.093165,0.905469,0.548128,0.177481,0.651382,0.564202,0.719447,0.666667,0.964658,0.068165,0.862798,0.087935,0.149668,0.378051,0.322581
37,0.108861,0.927344,0.547549,0,0.731513,0.746109,0.727428,0.666667,0.954587,0.11143,0.881454,0.117899,0.173655,0.373128,0.258065
37,0.113418,0.9375,0.539445,0.104015,0.704435,0.664397,0.732768,0.666667,0.954007,0.085495,0.951349,0.10394,0.147617,0.373128,0.290323
37,0.051646,0.928125,0.578804,0.511348,0.613251,0.293774,0.659055,0.666667,0.97135,0.021375,0.827371,0.044916,0.129443,0.309128,0.193548
37,0.07038,0.921875,0.603693,0.359204,0.683995,0.423152,0.644854,0.666667,0.961191,0.039405,0.974473,0.065315,0.143263,0.294359,0.225806
37,0.085063,0.9375,0.570701,0.292407,0.704987,0.504864,0.725884,0.666667,0.949359,0.052996,0.952255,0.078149,0.144562,0.338667,0.290323
37,0.09519,0.951563,0.588065,0.111289,0.771302,0.675097,0.745078,0.666667,0.949447,0.087923,0.87313,0.105496,0.175739,0.34359,0.322581
37,0.096709,0.965625,0.581698,0.117108,0.765224,0.680934,0.722262,0.666667,0.949886,0.095256,0.868106,0.107008,0.175699,0.368205,0.258065
37,0.109367,0.896094,0.607166,0.148386,0.776829,0.600195,0.722881,0.666667,0.946751,0.091703,0.752804,0.095586,0.140482,0.363282,0.290323
37,0.10481,0.8625,0.628003,0.004622,0.806801,0.700389,0.757399,0.666667,0.951986,0.096173,0.731178,0.109961,0.16778,0.348513,0.258065
37,0.086076,0.986719,0.623372,0,0.792302,0.786965,0.767414,0.666667,0.959581,0.089329,0.723632,0.122466,0.222984,0.358359,0.258065
37,0.105316,0.897656,0.629739,0,0.755829,0.709144,0.809188,0.666667,0.965487,0.048877,0.969689,0.109468,0.166301,0.348513,0.290323
37,0.087089,0.869531,0.592695,0.146931,0.68675,0.560311,0.781075,0.666667,0.96661,0.040425,0.963818,0.086189,0.155903,0.348513,0.258065
37,0.101266,0.203906,0.744921,0.790662,0.631488,0.504864,0.767729,1,0.4698,0.064529,0.465476,0.079173,0.125118,0.353436,0.290323
37,0.088608,0.157813,0.731608,0.83584,0.604353,0.579767,0.706442,1,0.469454,0.05408,0.458814,0.090008,0.16022,0.358359,0.290323
37,0.07443,0.158594,0.725242,0.930319,0.562962,0.664397,0.676764,1,0.464212,0.071119,0.451961,0.103307,0.214321,0.348513,0.258065
37,0.072911,0.125,0.729293,0.709196,0.57512,0.508755,0.724965,1,0.455969,0.046349,0.454416,0.078626,0.166695,0.353436,0.225806
37,0.072405,0.253906,0.693407,0.930319,0.545278,0.589494,0.703943,1,0.463338,0.072136,0.468213,0.091959,0.195727,0.348513,0.290323
37,0.081519,0.139844,0.713666,0.758658,0.555778,0.538911,0.739803,1,0.457015,0.035876,0.509707,0.083791,0.160832,0.353436,0.258065
37,0.086076,0.067969,0.735081,0.930319,0.560199,0.736381,0.724125,1,0.464862,0.078447,0.463129,0.114501,0.208616,0.378051,0.258065
37,0.07443,0.1375,0.685883,0.930319,0.522067,0.681907,0.713791,1,0.464258,0.074221,0.457485,0.105995,0.219834,0.353436,0.258065
37,0.067848,0.185156,0.687619,0.930319,0.532567,0.642996,0.697984,1,0.464494,0.067796,0.460309,0.099945,0.224885,0.358359,0.225806
37,0.075443,0.088281,0.72582,0.706286,0.571804,0.534047,0.730831,1,0.458069,0.022715,0.453333,0.081795,0.168192,0.34359,0.225806
37,0.08,0.123438,0.746079,0.77466,0.570146,0.569066,0.696814,1,0.454221,0.05496,0.440125,0.088091,0.171817,0.348513,0.290323
37,0.076962,0.1375,0.744342,0.841579,0.562962,0.613813,0.714362,1,0.456039,0.045839,0.456109,0.094576,0.190716,0.34359,0.258065
37,0.071392,0.178906,0.748973,0.930319,0.582304,0.649805,0.710905,1,0.462523,0.058599,0.457367,0.100502,0.216322,0.333744,0.193548
37,0.086076,0.1,0.780228,0.61926,0.581716,0.719844,0.712306,1,0.458836,0.060993,0.456297,0.11131,0.202859,0.34359,0.258065
37,0.072911,0.064062,0.785437,0.814666,0.593356,0.649805,0.692931,1,0.456124,0.07659,0.457696,0.101283,0.214004,0.368205,0.290323
37,0.072405,0.120313,0.754182,0.79139,0.57733,0.58463,0.715489,1,0.45532,0.053209,0.44483,0.090472,0.192602,0.373128,0.290323
37,0.062278,0.045313,0.784858,0.747747,0.586172,0.611868,0.676163,1,0.451479,0.057002,0.450596,0.094697,0.229564,0.358359,0.322581
37,0.071392,0.088281,0.753024,0.930319,0.548594,0.728599,0.653143,1,0.457629,0.078067,0.447314,0.113456,0.243871,0.373128,0.322581
37,0.057215,0.884375,0.599062,0.1222,0.730961,0.601167,0.698068,0.666667,0.957933,0.068212,0.850885,0.093551,0.243807,0.358359,0.322581
37,0.072911,0.163281,0.691671,0.619935,0.541569,0.661479,0.658497,1,0.466815,0.083389,0.4601,0.103564,0.218768,0.373128,0.258065
37,0.063797,0.157031,0.707878,0.808119,0.519304,0.574903,0.669357,1,0.450335,0.059241,0.45439,0.089172,0.211916,0.348513,0.290323
37,0.04,0.346094,0.623372,0.930319,0.534778,0.507782,0.607557,1,0.476434,0.041655,0.473783,0.078206,0.274084,0.314051,0.290323
37,0.053165,0.183594,0.69688,0.930319,0.555225,0.641051,0.638821,1,0.468094,0.076062,0.466895,0.100108,0.277263,0.34359,0.258065
37,0.056709,0.819531,0.604272,0.314956,0.636461,0.371595,0.662164,0.666667,0.977842,0.034537,0.695223,0.057312,0.151766,0.34359,0.258065
37,0.066329,0.164063,0.641894,0.930319,0.519857,0.652724,0.708485,1,0.473149,0.064546,0.463477,0.101159,0.232092,0.358359,0.290323
37,0.068861,0.128125,0.660416,0.930319,0.529804,0.681907,0.67737,1,0.472349,0.062306,0.469802,0.1057,0.234642,0.387897,0.322581
37,0.066329,0.110156,0.676622,0.930319,0.540857,0.696498,0.642083,1,0.471842,0.077188,0.474117,0.108315,0.248312,0.363282,0.322581
37,0.057215,0.121875,0.689356,0.619154,0.544135,0.690661,0.602836,1,0.469424,0.061646,0.469942,0.106923,0.278189,0.338667,0.258065
37,0.060759,0.048438,0.739133,0.930319,0.537541,0.757782,0.683432,1,0.459798,0.066324,0.461004,0.117371,0.289872,0.368205,0.290323
38,0.427848,0.071875,0.76078,0.056008,0.254264,0.508755,0.843812,0,0.247026,0.012633,0.246102,0.078745,0.031201,0.496205,0.129032
38,0.416203,0.078906,0.693639,0.009677,0.171634,0.531128,0.92528,0,0.234018,0.01324,0.229787,0.08161,0.033244,0.506051,0.193548
38,0.124557,0.41875,0.666435,0.453885,0.287974,0.38035,0.793419,0,0.271962,0.026176,0.277067,0.058384,0.076606,0.373128,0.193548
38,0.483038,0.116406,0.662962,0.05819,0.269738,0.393969,0.933867,0,0.233151,0.040973,0.435774,0.213577,0.075276,0.417436,0.193548
38,0.096709,0.521094,0.582509,0.496801,0.360369,0.214008,0.742395,0,0.256883,0.017997,0.260277,0.03267,0.054885,0.373128,0.193548
38,0.11038,0.540625,0.596979,0.517167,0.29129,0.302529,0.780334,0,0.255807,0.004389,0.254409,0.045998,0.067813,0.353436,0.193548
38,0.052658,0.594531,0.177924,0.471342,0.441605,0.281128,0.593503,0.333333,0.788401,0.02191,0.785401,0.04307,0.122272,0.289436,0.225806
38,0.056709,0.513281,0.548359,0.466978,0.348211,0.191634,0.623351,0,0.242523,0.01987,0.253943,0.029439,0.079559,0.358359,0.225806
38,0.11443,0.552344,0.662384,0.556086,0.176717,0.492218,0.776693,0,0.261022,0.021091,0.256118,0.075432,0.10665,0.397744,0.225806
38,0.068861,0.598438,0.349829,0.601543,0.122186,0.233463,0.668874,0,0.274556,0.007989,0.272557,0.035452,0.08048,0.363282,0.225806
38,0.038987,0.826563,0.187764,0.793572,0.472552,0.29572,0.622195,0.333333,0.739383,0.024148,0.739864,0.04538,0.164287,0.368205,0.290323
38,0.142785,0.561719,0.765989,0.522986,0.210106,0.560311,0.846565,0,0.249846,0.005126,0.246343,0.085799,0.098589,0.378051,0.193548
38,0.052658,0.650781,0.300631,0.615364,0.537209,0.25,0.672338,0.333333,0.745033,0.00505,0.743609,0.037873,0.107947,0.451897,0.258065
38,0.030886,0.702344,0.221335,0.656097,0.414526,0.199416,0.562775,0.333333,0.748538,0.003338,0.751792,0.030141,0.132458,0.348513,0.258065
38,0.048608,0.588281,0.653123,0.525837,0.415666,0.227626,0.563597,0,0.237368,0.007069,0.234891,0.034435,0.105254,0.318974,0.225806
38,0.023797,0.710938,0.606818,0.616818,0.405131,0.194553,0.477245,0,0.219737,0.003764,0.217774,0.029322,0.155733,0.117128,0.193548
38,0.019241,0.735156,0.369509,0.695899,0.573415,0.217899,0.347767,0.333333,0.743171,0.00068,0.742577,0.033012,0.20115,0.171282,0.225806
38,0.03443,0.682813,0.335938,0.659006,0.573683,0.252918,0.563014,0.333333,0.738005,0.005951,0.736701,0.03843,0.15407,0.240205,0.258065
38,0.371139,0.745313,0.178503,0.715742,0.211251,0.031128,0.900428,0.333333,0.668588,0.16597,0.474039,0.068174,0.031117,0.314051,0.225806
38,0.147342,0.644531,0.482954,0.619728,0.05366,0.439689,0.856045,0,0.255706,0.026939,0.255476,0.067453,0.075464,0.451897,0.225806
38,0.131646,0.678906,0.594085,0.65537,0.120528,0.481518,0.817112,0,0.256195,0.041509,0.250872,0.07436,0.092341,0.417436,0.129032
38,0.07443,0.598438,0.651386,0.551771,0.202814,0.451362,0.701784,0,0.248277,0.039217,0.2492,0.069737,0.145474,0.328821,0.225806
38,0.133671,0.632031,0.585981,0.656097,0.148712,0.446498,0.816411,0,0.269777,0.030616,0.267613,0.068555,0.084017,0.392821,0.225806
38,0.048608,0.897656,0.412687,0.667735,0.372858,0.138132,0.560507,0.666667,0.037182,0.008149,0.223307,0.020835,0.065206,0.353436,0.322581
38,0.043544,0.917188,0.611796,0.709923,0.586172,0.114786,0.610243,0.666667,0.011468,0.005708,0.166904,0.017116,0.059393,0.442051,0.322581
38,0.041013,0.872656,0.599641,0.705559,0.588383,0.083658,0.563067,0.666667,0.989514,0.001759,0.993724,0.012239,0.045867,0.314051,0.387097
38,0.033418,0.992969,0.550443,0.761567,0.548594,0.13035,0.463023,0.666667,0.984202,0.010221,0.987184,0.019668,0.083326,0.348513,0.322581
38,0.033924,0.949219,0.602535,0.747747,0.590041,0.107004,0.56256,0.666667,0.9934,0.001598,0.791021,0.015974,0.067909,0.382974,0.322581
38,0.042025,0.976563,0.607744,0.768841,0.617119,0.114786,0.56353,0.666667,0.962328,0.002245,0.967243,0.017032,0.060851,0.451897,0.322581
38,0.02481,0.940625,0.593274,0.753566,0.583962,0.096304,0.347646,0.666667,0.988078,0.00023,0.991012,0.01421,0.076878,0.245128,0.354839
38,0.034937,0.985938,0.55681,0.732983,0.575357,0.152724,0.468272,0.666667,0.963947,0.008761,0.968882,0.022973,0.093176,0.368205,0.322581
38,0.029873,0.976563,0.744921,0.781206,0.709408,0.101167,0.559574,0.666667,0.018997,0.004133,0.21471,0.015062,0.070847,0.432205,0.290323
38,0.025316,0.919531,0.628003,0.719379,0.649724,0.115759,0.34769,0.666667,0.943395,0.000843,0.945459,0.017213,0.090359,0.318974,0.387097
38,0.022278,0.777344,0.618163,0.618273,0.646961,0.094358,0.334682,0.666667,0.918524,0.005689,0.921389,0.01408,0.08216,0.318974,0.451613
38,0.016709,0.713281,0.627424,0.562992,0.666856,0.098249,0.347588,0.666667,0.900085,0.000621,0.902885,0.014515,0.101828,0.254974,0.548387
38,0.04,0.736719,0.588065,0.497528,0.678461,0.187743,0.475174,0.666667,0.900392,0.006271,0.896505,0.028398,0.102474,0.363282,0.483871
38,0.028861,0.832031,0.549864,0.597179,0.617672,0.166342,0.347807,0.666667,0.914894,0.000186,0.915366,0.024984,0.116509,0.476513,0.516129
38,0.03443,0.915625,0.519766,0.71356,0.578435,0.133268,0.563353,0.666667,0.907134,0.002812,0.907976,0.019879,0.082252,0.944205,0.516129
38,0.029873,0.896875,0.535394,0.738597,0.564702,0.086576,0.344811,0.666667,0.91734,0.003811,0.915161,0.012758,0.060923,0.688205,0.612903
38,0.020253,0.860938,0.516293,0.70555,0.553756,0.090467,0.347663,0.666667,0.905926,0.000639,0.90704,0.013321,0.083313,0.230359,0.483871
38,0.025316,0.892969,0.489668,0.712105,0.533673,0.109922,0.343345,0.666667,0.914301,0.002914,0.919634,0.016343,0.086138,0.40759,0.516129
38,0.065823,0.996875,0.595011,0.71065,0.589488,0.17607,0.62365,0.666667,0.989689,0.007048,0.817992,0.026547,0.063388,0.594667,0.354839
